countyFIPS,Estimate!!VETERAN STATUS!!Civilian population 18 years and over,Percent Estimate!!VETERAN STATUS!!Civilian population 18 years and over,Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,Percent Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans
48011,1520.0,1520.0,165.0,10.9
48013,35240.0,35240.0,3245.0,9.2
48015,22460.0,22460.0,1455.0,6.5
48017,5068.0,5068.0,293.0,5.8
48019,18001.0,18001.0,2634.0,14.6
48021,61472.0,61472.0,7222.0,11.7
48023,2791.0,2791.0,246.0,8.8
48025,25742.0,25742.0,2368.0,9.2
48027,228884.0,228884.0,49034.0,21.4
48029,1410804.0,1410804.0,149790.0,10.6
48031,9216.0,9216.0,1155.0,12.5
48033,493.0,493.0,40.0,8.1
48035,14222.0,14222.0,1355.0,9.5
48037,71547.0,71547.0,7163.0,10.0
48039,259378.0,259378.0,18903.0,7.3
48041,173841.0,173841.0,8353.0,4.8
48043,7434.0,7434.0,770.0,10.4
48045,1255.0,1255.0,80.0,6.4
48047,5335.0,5335.0,253.0,4.7
48049,29211.0,29211.0,2965.0,10.2
48051,13863.0,13863.0,1245.0,9.0
48053,35875.0,35875.0,3837.0,10.7
48055,31311.0,31311.0,2131.0,6.8
48057,16349.0,16349.0,1172.0,7.2
48059,10543.0,10543.0,1198.0,11.4
48061,290558.0,290558.0,13420.0,4.6
48063,9414.0,9414.0,722.0,7.7
48065,4491.0,4491.0,431.0,9.6
48067,23275.0,23275.0,2409.0,10.4
48069,5508.0,5508.0,228.0,4.1
48071,28992.0,28992.0,1986.0,6.9
48073,38680.0,38680.0,2942.0,7.6
48075,5878.0,5878.0,335.0,5.7
48077,8234.0,8234.0,817.0,9.9
48079,2083.0,2083.0,84.0,4.0
48081,2596.0,2596.0,204.0,7.9
48083,6562.0,6562.0,633.0,9.6
48085,692780.0,692780.0,42290.0,6.1
48087,2270.0,2270.0,198.0,8.7
48089,16128.0,16128.0,1234.0,7.7
48091,103781.0,103781.0,12591.0,12.1
48093,10472.0,10472.0,865.0,8.3
48095,3692.0,3692.0,208.0,5.6
48097,30067.0,30067.0,2468.0,8.2
48099,49594.0,49594.0,10422.0,21.0
48101,1076.0,1076.0,61.0,5.7
48103,3333.0,3333.0,171.0,5.1
48105,2649.0,2649.0,160.0,6.0
48107,4270.0,4270.0,205.0,4.8
48109,1705.0,1705.0,143.0,8.4
48111,4962.0,4962.0,334.0,6.7
48113,1898100.0,1898100.0,93879.0,4.9
48115,9800.0,9800.0,424.0,4.3
48117,12960.0,12960.0,591.0,4.6
48119,3995.0,3995.0,440.0,11.0
48121,601616.0,601616.0,41061.0,6.8
48123,15726.0,15726.0,1262.0,8.0
48125,1736.0,1736.0,141.0,8.1
48127,7468.0,7468.0,377.0,5.0
48129,2701.0,2701.0,280.0,10.4
48131,8393.0,8393.0,509.0,6.1
48133,14527.0,14527.0,1204.0,8.3
48135,110734.0,110734.0,6269.0,5.7
48137,1708.0,1708.0,228.0,13.3
48139,123271.0,123271.0,10252.0,8.3
48141,587732.0,587732.0,48167.0,8.2
48143,32738.0,32738.0,2298.0,7.0
48145,13616.0,13616.0,1259.0,9.2
48147,26918.0,26918.0,3223.0,12.0
48149,19860.0,19860.0,1720.0,8.7
48151,3076.0,3076.0,284.0,9.2
48153,4293.0,4293.0,315.0,7.3
48155,1146.0,1146.0,79.0,6.9
48157,533470.0,533470.0,26289.0,4.9
48159,8076.0,8076.0,907.0,11.2
48161,15138.0,15138.0,1262.0,8.3
48163,14775.0,14775.0,588.0,4.0
48165,13037.0,13037.0,432.0,3.3
48167,246264.0,246264.0,21572.0,8.8
48169,5237.0,5237.0,140.0,2.7
48171,20979.0,20979.0,1918.0,9.1
48173,1092.0,1092.0,49.0,4.5
48175,5901.0,5901.0,558.0,9.5
48177,15079.0,15079.0,1118.0,7.4
48179,16846.0,16846.0,1456.0,8.6
48181,97862.0,97862.0,10208.0,10.4
48183,91497.0,91497.0,7641.0,8.4
48185,21410.0,21410.0,1738.0,8.1
48187,114044.0,114044.0,17747.0,15.6
48189,24755.0,24755.0,1284.0,5.2
48191,2360.0,2360.0,153.0,6.5
48193,6551.0,6551.0,600.0,9.2
48195,3906.0,3906.0,226.0,5.8
48197,3037.0,3037.0,234.0,7.7
48199,42342.0,42342.0,3801.0,9.0
48201,3360565.0,3360565.0,161592.0,4.8
48203,49509.0,49509.0,4557.0,9.2
48205,4517.0,4517.0,326.0,7.2
48207,4691.0,4691.0,310.0,6.6
48209,156358.0,156358.0,11272.0,7.2
48211,2754.0,2754.0,150.0,5.4
48213,62952.0,62952.0,6790.0,10.8
48215,566829.0,566829.0,18854.0,3.3
48217,27100.0,27100.0,2700.0,10.0
48219,17066.0,17066.0,926.0,5.4
48221,44859.0,44859.0,5310.0,11.8
48223,27173.0,27173.0,2457.0,9.0
48225,18447.0,18447.0,1851.0,10.0
48227,28619.0,28619.0,2458.0,8.6
48229,3118.0,3118.0,136.0,4.4
48231,70018.0,70018.0,6620.0,9.5
48233,15974.0,15974.0,1132.0,7.1
48235,1152.0,1152.0,99.0,8.6
48237,6976.0,6976.0,430.0,6.2
48239,11024.0,11024.0,807.0,7.3
48241,26912.0,26912.0,2173.0,8.1
48243,1810.0,1810.0,246.0,13.6
48245,194106.0,194106.0,14641.0,7.5
48247,3623.0,3623.0,184.0,5.1
48249,29601.0,29601.0,1860.0,6.3
48251,120596.0,120596.0,8337.0,6.9
48253,16376.0,16376.0,1344.0,8.2
48255,12129.0,12129.0,764.0,6.3
48257,85890.0,85890.0,6901.0,8.0
48259,32111.0,32111.0,3276.0,10.2
48261,428.0,428.0,0.0,0.0
48263,582.0,582.0,41.0,7.0
48265,41354.0,41354.0,4999.0,12.1
48267,3519.0,3519.0,483.0,13.7
48269,167.0,167.0,7.0,4.2
48271,3002.0,3002.0,682.0,22.7
48273,23217.0,23217.0,1669.0,7.2
48275,2712.0,2712.0,246.0,9.1
48277,37712.0,37712.0,2953.0,7.8
48279,9540.0,9540.0,469.0,4.9
48281,15714.0,15714.0,3457.0,22.0
48283,5788.0,5788.0,165.0,2.9
48285,15221.0,15221.0,1312.0,8.6
48287,13163.0,13163.0,1195.0,9.1
48289,13195.0,13195.0,1472.0,11.2
48291,60815.0,60815.0,4931.0,8.1
48293,18135.0,18135.0,1390.0,7.7
48295,2540.0,2540.0,179.0,7.0
48297,9691.0,9691.0,980.0,10.1
48299,17601.0,17601.0,2548.0,14.5
48301,78.0,78.0,3.0,3.8
48303,228622.0,228622.0,14822.0,6.5
48305,4264.0,4264.0,283.0,6.6
48307,6232.0,6232.0,518.0,8.3
48309,186510.0,186510.0,15522.0,8.3
48311,488.0,488.0,34.0,7.0
48313,11103.0,11103.0,904.0,8.1
48315,8219.0,8219.0,942.0,11.5
48317,3860.0,3860.0,215.0,5.6
48319,3276.0,3276.0,363.0,11.1
48321,27194.0,27194.0,2385.0,8.8
48323,39563.0,39563.0,779.0,2.0
48325,37783.0,37783.0,4366.0,11.6
48327,1819.0,1819.0,183.0,10.1
48329,117839.0,117839.0,7149.0,6.1
48331,18590.0,18590.0,1668.0,9.0
48333,3806.0,3806.0,427.0,11.2
48335,6909.0,6909.0,544.0,7.9
48337,14963.0,14963.0,1624.0,10.9
48339,406472.0,406472.0,32049.0,7.9
48341,14863.0,14863.0,693.0,4.7
48343,9583.0,9583.0,1119.0,11.7
48345,846.0,846.0,80.0,9.5
48347,50216.0,50216.0,3493.0,7.0
48349,35829.0,35829.0,2997.0,8.4
48351,11147.0,11147.0,1141.0,10.2
48353,11074.0,11074.0,897.0,8.1
48355,269021.0,269021.0,26303.0,9.8
48357,7077.0,7077.0,405.0,5.7
48359,1326.0,1326.0,55.0,4.1
48361,63167.0,63167.0,5549.0,8.8
48363,21635.0,21635.0,2021.0,9.3
48365,17849.0,17849.0,1547.0,8.7
48367,97449.0,97449.0,10392.0,10.7
48369,6970.0,6970.0,359.0,5.2
48371,11919.0,11919.0,852.0,7.1
48373,38030.0,38030.0,4078.0,10.7
48375,87481.0,87481.0,6597.0,7.5
48377,5186.0,5186.0,68.0,1.3
48379,9170.0,9170.0,1161.0,12.7
48381,100395.0,100395.0,8915.0,8.9
48383,2640.0,2640.0,124.0,4.7
48385,2705.0,2705.0,290.0,10.7
48387,9812.0,9812.0,603.0,6.1
48389,11755.0,11755.0,694.0,5.9
48391,5537.0,5537.0,471.0,8.5
48393,608.0,608.0,47.0,7.7
48395,12824.0,12824.0,922.0,7.2
48397,67827.0,67827.0,5278.0,7.8
48399,7822.0,7822.0,664.0,8.5
48401,41309.0,41309.0,3150.0,7.6
48403,8494.0,8494.0,1260.0,14.8
48405,6659.0,6659.0,738.0,11.1
48407,21697.0,21697.0,2331.0,10.7
48409,48720.0,48720.0,4471.0,9.2
48411,4737.0,4737.0,380.0,8.0
48413,2219.0,2219.0,82.0,3.7
48415,12936.0,12936.0,771.0,6.0
48417,2527.0,2527.0,241.0,9.5
48419,18632.0,18632.0,1190.0,6.4
48421,2348.0,2348.0,114.0,4.9
48423,169138.0,169138.0,12103.0,7.2
48425,6728.0,6728.0,474.0,7.0
48427,42715.0,42715.0,694.0,1.6
48429,7263.0,7263.0,459.0,6.3
48431,814.0,814.0,40.0,4.9
48433,1076.0,1076.0,141.0,13.1
48435,2911.0,2911.0,253.0,8.7
48437,5584.0,5584.0,292.0,5.2
48439,1477688.0,1477688.0,109182.0,7.4
48441,98832.0,98832.0,10645.0,10.8
48443,749.0,749.0,57.0,7.6
48445,9155.0,9155.0,359.0,3.9
48447,1259.0,1259.0,89.0,7.1
48449,23163.0,23163.0,1899.0,8.2
48451,86631.0,86631.0,9796.0,11.3
48453,933259.0,933259.0,51327.0,5.5
48455,11619.0,11619.0,1612.0,13.9
48457,17417.0,17417.0,1822.0,10.5
48459,30902.0,30902.0,2573.0,8.3
48461,2578.0,2578.0,158.0,6.1
48463,19618.0,19618.0,1282.0,6.5
48465,33404.0,33404.0,3058.0,9.2
48467,41678.0,41678.0,3871.0,9.3
48469,68387.0,68387.0,5731.0,8.4
48471,60638.0,60638.0,4990.0,8.2
48473,37799.0,37799.0,1919.0,5.1
48475,8396.0,8396.0,533.0,6.3
48477,27083.0,27083.0,2228.0,8.2
48479,180643.0,180643.0,5143.0,2.8
48481,30733.0,30733.0,1909.0,6.2
48483,4055.0,4055.0,329.0,8.1
48485,95964.0,95964.0,11478.0,12.0
48487,9979.0,9979.0,858.0,8.6
48489,16452.0,16452.0,580.0,3.5
48491,387491.0,387491.0,34749.0,9.0
48493,36281.0,36281.0,4392.0,12.1
48495,5441.0,5441.0,294.0,5.4
48497,48490.0,48490.0,4922.0,10.2
48499,35299.0,35299.0,4175.0,11.8
48501,5744.0,5744.0,195.0,3.4
48503,13713.0,13713.0,1142.0,8.3
48505,9534.0,9534.0,455.0,4.8
48507,8548.0,8548.0,369.0,4.3
49001,4377.0,4377.0,338.0,7.7
49003,35913.0,35913.0,2305.0,6.4
49005,84650.0,84650.0,3501.0,4.1
49007,14920.0,14920.0,1155.0,7.7
49009,485.0,485.0,29.0,6.0
49011,227119.0,227119.0,17180.0,7.6
49013,13322.0,13322.0,814.0,6.1
49015,7130.0,7130.0,505.0,7.1
49017,3812.0,3812.0,389.0,10.2
49019,7617.0,7617.0,587.0,7.7
49021,35228.0,35228.0,2664.0,7.6
49023,7140.0,7140.0,495.0,6.9
49025,5641.0,5641.0,573.0,10.2
49027,8769.0,8769.0,652.0,7.4
49029,7328.0,7328.0,567.0,7.7
49031,1462.0,1462.0,140.0,9.6
49033,1496.0,1496.0,163.0,10.9
49035,808247.0,808247.0,41274.0,5.1
49037,10423.0,10423.0,547.0,5.2
49039,21550.0,21550.0,1264.0,5.9
49041,14746.0,14746.0,1109.0,7.5
49043,30177.0,30177.0,1481.0,4.9
49045,43194.0,43194.0,3888.0,9.0
49047,24040.0,24040.0,1301.0,5.4
49049,388139.0,388139.0,14304.0,3.7
49051,20689.0,20689.0,1085.0,5.2
49053,116816.0,116816.0,10789.0,9.2
49055,1993.0,1993.0,103.0,5.2
49057,175938.0,175938.0,14137.0,8.0
50001,30452.0,30452.0,2128.0,7.0
50003,29000.0,29000.0,2552.0,8.8
50005,24419.0,24419.0,2085.0,8.5
50007,132296.0,132296.0,7961.0,6.0
50009,5095.0,5095.0,606.0,11.9
50011,37787.0,37787.0,2810.0,7.4
50013,5726.0,5726.0,500.0,8.7
50015,20013.0,20013.0,1464.0,7.3
50017,23489.0,23489.0,2153.0,9.2
50019,21613.0,21613.0,1951.0,9.0
50021,48639.0,48639.0,3884.0,8.0
50023,47177.0,47177.0,3733.0,7.9
50025,35221.0,35221.0,2678.0,7.6
50027,45156.0,45156.0,4120.0,9.1
51001,25780.0,25780.0,2700.0,10.5
51003,84312.0,84312.0,6503.0,7.7
51005,12338.0,12338.0,1093.0,8.9
51007,10077.0,10077.0,970.0,9.6
51009,25554.0,25554.0,2524.0,9.9
51011,12221.0,12221.0,1358.0,11.1
51013,187760.0,187760.0,12490.0,6.7
51015,59964.0,59964.0,5933.0,9.9
51017,3680.0,3680.0,260.0,7.1
51019,62140.0,62140.0,6517.0,10.5
51021,5398.0,5398.0,421.0,7.8
51023,26637.0,26637.0,2887.0,10.8
51025,13845.0,13845.0,1274.0,9.2
51027,18159.0,18159.0,737.0,4.1
51029,13808.0,13808.0,1252.0,9.1
51031,44129.0,44129.0,4050.0,9.2
51033,21442.0,21442.0,2937.0,13.7
51035,24128.0,24128.0,1832.0,7.6
51036,5876.0,5876.0,592.0,10.1
51037,9494.0,9494.0,1007.0,10.6
51041,256659.0,256659.0,25470.0,9.9
51043,11342.0,11342.0,1109.0,9.8
51045,4229.0,4229.0,343.0,8.1
51047,37657.0,37657.0,3676.0,9.8
51049,7803.0,7803.0,775.0,9.9
51051,11984.0,11984.0,927.0,7.7
51053,22478.0,22478.0,2167.0,9.6
51057,8758.0,8758.0,716.0,8.2
51059,862692.0,862692.0,74376.0,8.6
51061,52711.0,52711.0,6018.0,11.4
51063,12513.0,12513.0,1063.0,8.5
51065,20911.0,20911.0,2366.0,11.3
51067,45323.0,45323.0,3966.0,8.8
51069,65250.0,65250.0,6737.0,10.3
51071,13321.0,13321.0,995.0,7.5
51073,29318.0,29318.0,4427.0,15.1
51075,18322.0,18322.0,1601.0,8.7
51077,13091.0,13091.0,1014.0,7.7
51079,14663.0,14663.0,1567.0,10.7
51081,9764.0,9764.0,920.0,9.4
51083,27606.0,27606.0,2666.0,9.7
51085,80979.0,80979.0,7405.0,9.1
51087,250174.0,250174.0,18593.0,7.4
51089,41452.0,41452.0,3965.0,9.6
51091,1924.0,1924.0,286.0,14.9
51093,28487.0,28487.0,3577.0,12.6
51095,58372.0,58372.0,9230.0,15.8
51097,5716.0,5716.0,735.0,12.9
51099,18865.0,18865.0,3448.0,18.3
51101,12686.0,12686.0,1208.0,9.5
51103,9126.0,9126.0,1209.0,13.2
51105,19524.0,19524.0,1610.0,8.2
51107,272695.0,272695.0,21469.0,7.9
51109,28092.0,28092.0,3209.0,11.4
51111,9962.0,9962.0,1068.0,10.7
51113,10412.0,10412.0,831.0,8.0
51115,7423.0,7423.0,959.0,12.9
51117,25045.0,25045.0,2536.0,10.1
51119,9004.0,9004.0,1236.0,13.7
51121,82380.0,82380.0,4564.0,5.5
51125,12085.0,12085.0,1222.0,10.1
51127,16703.0,16703.0,1923.0,11.5
51131,9562.0,9562.0,1129.0,11.8
51133,10379.0,10379.0,1356.0,13.1
51135,12479.0,12479.0,1085.0,8.7
51137,27813.0,27813.0,3122.0,11.2
51139,18890.0,18890.0,1608.0,8.5
51141,14700.0,14700.0,1249.0,8.5
51143,49443.0,49443.0,4255.0,8.6
51145,23361.0,23361.0,2339.0,10.0
51147,19218.0,19218.0,1462.0,7.6
51149,28276.0,28276.0,4967.0,17.6
51153,325214.0,325214.0,41479.0,12.8
51155,28018.0,28018.0,2631.0,9.4
51157,6022.0,6022.0,694.0,11.5
51159,7379.0,7379.0,679.0,9.2
51161,74540.0,74540.0,7005.0,9.4
51163,18468.0,18468.0,1491.0,8.1
51165,61716.0,61716.0,4573.0,7.4
51167,22145.0,22145.0,1106.0,5.0
51169,17932.0,17932.0,1477.0,8.2
51171,33844.0,33844.0,3425.0,10.1
51173,24966.0,24966.0,2102.0,8.4
51175,14477.0,14477.0,1827.0,12.6
51177,97908.0,97908.0,13514.0,13.8
51179,102317.0,102317.0,20299.0,19.8
51181,5423.0,5423.0,675.0,12.4
51183,9718.0,9718.0,912.0,9.4
51185,33975.0,33975.0,2313.0,6.8
51187,30683.0,30683.0,3285.0,10.7
51191,44200.0,44200.0,3806.0,8.6
51193,14174.0,14174.0,1909.0,13.5
51195,31257.0,31257.0,2248.0,7.2
51197,23140.0,23140.0,2216.0,9.6
51199,47884.0,47884.0,9544.0,19.9
51510,125404.0,125404.0,10840.0,8.6
51520,13367.0,13367.0,1111.0,8.3
51530,5188.0,5188.0,341.0,6.6
51540,39481.0,39481.0,1753.0,4.4
51550,173127.0,173127.0,27191.0,15.7
51570,13509.0,13509.0,1706.0,12.6
51580,4482.0,4482.0,492.0,11.0
51590,32366.0,32366.0,3143.0,9.7
51595,3970.0,3970.0,207.0,5.2
51600,18373.0,18373.0,1440.0,7.8
51610,10430.0,10430.0,980.0,9.4
51620,6227.0,6227.0,781.0,12.5
51630,22372.0,22372.0,2021.0,9.0
51640,5225.0,5225.0,485.0,9.3
51650,101884.0,101884.0,18734.0,18.4
51660,44509.0,44509.0,1421.0,3.2
51670,16525.0,16525.0,1981.0,12.0
51678,6391.0,6391.0,242.0,3.8
51680,64525.0,64525.0,4705.0,7.3
51683,30195.0,30195.0,2584.0,8.6
51685,12205.0,12205.0,876.0,7.2
51690,9975.0,9975.0,683.0,6.8
51700,130133.0,130133.0,20049.0,15.4
51710,171893.0,171893.0,27860.0,16.2
51720,3067.0,3067.0,244.0,8.0
51730,24572.0,24572.0,2721.0,11.1
51735,9164.0,9164.0,1325.0,14.5
51740,69605.0,69605.0,11200.0,16.1
51750,15738.0,15738.0,768.0,4.9
51760,183186.0,183186.0,11863.0,6.5
51770,77670.0,77670.0,6434.0,8.3
51775,20564.0,20564.0,1994.0,9.7
51790,19763.0,19763.0,1666.0,8.4
51800,65375.0,65375.0,10826.0,16.6
51810,326333.0,326333.0,57082.0,17.5
51820,16806.0,16806.0,1472.0,8.8
51830,13083.0,13083.0,1049.0,8.0
51840,21393.0,21393.0,1909.0,8.9
53001,12611.0,12611.0,513.0,4.1
53003,17696.0,17696.0,2236.0,12.6
53005,141964.0,141964.0,12922.0,9.1
53007,57605.0,57605.0,4821.0,8.4
53009,61335.0,61335.0,9178.0,15.0
53011,350327.0,350327.0,33035.0,9.4
53013,3215.0,3215.0,462.0,14.4
53015,80960.0,80960.0,9484.0,11.7
53017,30509.0,30509.0,2642.0,8.7
53019,6223.0,6223.0,792.0,12.7
53021,60742.0,60742.0,3603.0,5.9
53023,1695.0,1695.0,220.0,13.0
53025,66466.0,66466.0,5496.0,8.3
53027,56919.0,56919.0,7461.0,13.1
53029,61345.0,61345.0,12382.0,20.2
53031,26846.0,26846.0,4208.0,15.7
53033,1716023.0,1716023.0,104243.0,6.1
53035,195158.0,195158.0,32777.0,16.8
53037,36830.0,36830.0,3458.0,9.4
53039,17173.0,17173.0,2343.0,13.6
53041,60239.0,60239.0,7726.0,12.8
53043,8197.0,8197.0,1153.0,14.1
53045,50302.0,50302.0,7136.0,14.2
53047,32007.0,32007.0,3501.0,10.9
53049,17615.0,17615.0,2372.0,13.5
53051,10619.0,10619.0,1604.0,15.1
53053,639893.0,639893.0,86159.0,13.5
53055,14236.0,14236.0,1537.0,10.8
53057,95907.0,95907.0,10804.0,11.3
53059,9373.0,9373.0,1238.0,13.2
53061,602819.0,602819.0,52413.0,8.7
53063,383959.0,383959.0,43351.0,11.3
53065,34524.0,34524.0,4715.0,13.7
53067,210982.0,210982.0,28992.0,13.7
53069,3488.0,3488.0,487.0,14.0
53071,47329.0,47329.0,4778.0,10.1
53073,173622.0,173622.0,13791.0,7.9
53075,41240.0,41240.0,2153.0,5.2
53077,174634.0,174634.0,11527.0,6.6
54001,13360.0,13360.0,1279.0,9.6
54003,86284.0,86284.0,10250.0,11.9
54005,17825.0,17825.0,1389.0,7.8
54007,11422.0,11422.0,940.0,8.2
54009,18597.0,18597.0,1844.0,9.9
54011,76335.0,76335.0,6395.0,8.4
54013,5918.0,5918.0,410.0,6.9
54015,6798.0,6798.0,494.0,7.3
54017,7131.0,7131.0,580.0,8.1
54019,34994.0,34994.0,3837.0,11.0
54021,6981.0,6981.0,486.0,7.0
54023,9429.0,9429.0,926.0,9.8
54025,28348.0,28348.0,2686.0,9.5
54027,18867.0,18867.0,2129.0,11.3
54029,23959.0,23959.0,2561.0,10.7
54031,10998.0,10998.0,1312.0,11.9
54033,53532.0,53532.0,5225.0,9.8
54035,22723.0,22723.0,2177.0,9.6
54037,43415.0,43415.0,5156.0,11.9
54039,147979.0,147979.0,12925.0,8.7
54041,12763.0,12763.0,1208.0,9.5
54043,16342.0,16342.0,1354.0,8.3
54045,26812.0,26812.0,1768.0,6.6
54047,15275.0,15275.0,994.0,6.5
54049,45159.0,45159.0,4287.0,9.5
54051,25319.0,25319.0,2521.0,10.0
54053,21329.0,21329.0,1940.0,9.1
54055,48047.0,48047.0,4363.0,9.1
54057,21705.0,21705.0,2488.0,11.5
54059,19227.0,19227.0,1231.0,6.4
54061,88030.0,88030.0,5127.0,5.8
54063,10797.0,10797.0,1059.0,9.8
54065,14328.0,14328.0,1604.0,11.2
54067,20196.0,20196.0,1836.0,9.1
54069,34404.0,34404.0,3000.0,8.7
54071,5703.0,5703.0,597.0,10.5
54073,6076.0,6076.0,598.0,9.8
54075,7051.0,7051.0,615.0,8.7
54077,27274.0,27274.0,2295.0,8.4
54079,43685.0,43685.0,3998.0,9.2
54081,60282.0,60282.0,6092.0,10.1
54083,23499.0,23499.0,2251.0,9.6
54085,7951.0,7951.0,791.0,9.9
54087,11123.0,11123.0,1100.0,9.9
54089,10777.0,10777.0,958.0,8.9
54091,13482.0,13482.0,1633.0,12.1
54093,5868.0,5868.0,535.0,9.1
54095,7143.0,7143.0,729.0,10.2
54097,19626.0,19626.0,1714.0,8.7
54099,32050.0,32050.0,2458.0,7.7
54101,6797.0,6797.0,556.0,8.2
54103,12436.0,12436.0,1009.0,8.1
54105,4526.0,4526.0,541.0,12.0
54107,67468.0,67468.0,6748.0,10.0
54109,17178.0,17178.0,1509.0,8.8
55001,17110.0,17110.0,2036.0,11.9
55003,12202.0,12202.0,1141.0,9.4
55005,35420.0,35420.0,3225.0,9.1
55007,12358.0,12358.0,1408.0,11.4
55009,197133.0,197133.0,14838.0,7.5
55011,10438.0,10438.0,898.0,8.6
55013,12503.0,12503.0,1595.0,12.8
55015,37541.0,37541.0,2502.0,6.7
55017,49149.0,49149.0,4730.0,9.6
55019,24357.0,24357.0,1904.0,7.8
55021,44383.0,44383.0,3902.0,8.8
55023,12903.0,12903.0,1225.0,9.5
55025,419292.0,419292.0,23285.0,5.6
55027,69437.0,69437.0,5965.0,8.6
55029,22871.0,22871.0,2168.0,9.5
55031,34650.0,34650.0,3711.0,10.7
55033,35606.0,35606.0,2797.0,7.9
55035,81871.0,81871.0,5835.0,7.1
55037,3641.0,3641.0,462.0,12.7
55039,80058.0,80058.0,5943.0,7.4
55041,7206.0,7206.0,767.0,10.6
55043,41132.0,41132.0,2763.0,6.7
55045,28527.0,28527.0,1995.0,7.0
55047,14491.0,14491.0,1230.0,8.5
55049,18142.0,18142.0,1520.0,8.4
55051,4910.0,4910.0,585.0,11.9
55053,16000.0,16000.0,1679.0,10.5
55055,66249.0,66249.0,5211.0,7.9
55057,20986.0,20986.0,2247.0,10.7
55059,128234.0,128234.0,10177.0,7.9
55061,15905.0,15905.0,1218.0,7.7
55063,94112.0,94112.0,7851.0,8.3
55065,12595.0,12595.0,994.0,7.9
55067,15446.0,15446.0,1609.0,10.4
55069,22565.0,22565.0,2248.0,10.0
55071,62763.0,62763.0,5508.0,8.8
55073,103981.0,103981.0,8556.0,8.2
55075,32689.0,32689.0,3954.0,12.1
55077,12185.0,12185.0,1550.0,12.7
55078,3080.0,3080.0,233.0,7.6
55079,722754.0,722754.0,41967.0,5.8
55081,33589.0,33589.0,4761.0,14.2
55083,29922.0,29922.0,3230.0,10.8
55085,29232.0,29232.0,3112.0,10.6
55087,140587.0,140587.0,10080.0,7.2
55089,69137.0,69137.0,4368.0,6.3
55091,5720.0,5720.0,508.0,8.9
55093,32891.0,32891.0,2420.0,7.4
55095,34041.0,34041.0,3085.0,9.1
55097,56747.0,56747.0,3971.0,7.0
55099,11151.0,11151.0,1214.0,10.9
55101,149452.0,149452.0,12383.0,8.3
55103,13684.0,13684.0,1194.0,8.7
55105,123580.0,123580.0,10820.0,8.8
55107,11279.0,11279.0,1140.0,10.1
55109,65376.0,65376.0,4798.0,7.3
55111,48992.0,48992.0,4001.0,8.2
55113,13162.0,13162.0,1372.0,10.4
55115,32114.0,32114.0,2932.0,9.1
55117,89247.0,89247.0,6987.0,7.8
55119,15479.0,15479.0,1300.0,8.4
55121,22158.0,22158.0,1726.0,7.8
55123,22542.0,22542.0,1851.0,8.2
55125,18038.0,18038.0,2094.0,11.6
55127,80946.0,80946.0,5365.0,6.6
55129,12668.0,12668.0,1439.0,11.4
55131,104212.0,104212.0,8241.0,7.9
55133,311145.0,311145.0,21491.0,6.9
55135,40774.0,40774.0,4440.0,10.9
55137,19624.0,19624.0,2125.0,10.8
55139,134739.0,134739.0,11429.0,8.5
55141,57375.0,57375.0,5487.0,9.6
56001,31690.0,31690.0,2241.0,7.1
56003,8828.0,8828.0,926.0,10.5
56005,34531.0,34531.0,3180.0,9.2
56007,11854.0,11854.0,913.0,7.7
56009,10537.0,10537.0,1290.0,12.2
56011,5591.0,5591.0,730.0,13.1
56013,29850.0,29850.0,2900.0,9.7
56015,10634.0,10634.0,1064.0,10.0
56017,3780.0,3780.0,514.0,13.6
56019,6619.0,6619.0,834.0,12.6
56021,72398.0,72398.0,10615.0,14.7
56023,13776.0,13776.0,1352.0,9.8
56025,61058.0,61058.0,5765.0,9.4
56027,1969.0,1969.0,160.0,8.1
56029,23096.0,23096.0,2592.0,11.2
56031,6885.0,6885.0,771.0,11.2
56033,23437.0,23437.0,2681.0,11.4
56035,7523.0,7523.0,711.0,9.5
56037,32302.0,32302.0,2667.0,8.3
56039,18625.0,18625.0,984.0,5.3
56041,14522.0,14522.0,1150.0,7.9
56043,6180.0,6180.0,742.0,12.0
56045,5595.0,5595.0,607.0,10.8
72001,,,,
72003,,,,
72005,,,,
72007,,,,
72009,,,,
72011,,,,
72013,,,,
72015,,,,
72017,,,,
72019,,,,
72021,,,,
72023,,,,
72025,,,,
72027,,,,
72029,,,,
72031,,,,
72033,,,,
72035,,,,
72037,,,,
72039,,,,
72041,,,,
72043,,,,
72045,,,,
72047,,,,
72049,,,,
72051,,,,
72053,,,,
72054,,,,
72055,,,,
72057,,,,
72059,,,,
72061,,,,
72063,,,,
72065,,,,
72067,,,,
72069,,,,
72071,,,,
72073,,,,
72075,,,,
72077,,,,
72079,,,,
72081,,,,
72083,,,,
72085,,,,
72087,,,,
72089,,,,
72091,,,,
72093,,,,
72095,,,,
72097,,,,
72099,,,,
72101,,,,
72103,,,,
72105,,,,
72107,,,,
72109,,,,
72111,,,,
72113,,,,
72115,,,,
72117,,,,
72119,,,,
72121,,,,
72123,,,,
72125,,,,
72127,,,,
72129,,,,
72131,,,,
72133,,,,
72135,,,,
72137,,,,
72139,,,,
72141,,,,
72143,,,,
72145,,,,
72147,,,,
72149,,,,
72151,,,,
72153,,,,
