countyFIPS,Estimate!!RELATIONSHIP!!Population in households,Percent Estimate!!RELATIONSHIP!!Population in households,Estimate!!RELATIONSHIP!!Population in households!!Householder,Percent Estimate!!RELATIONSHIP!!Population in households!!Householder,Estimate!!RELATIONSHIP!!Population in households!!Spouse,Percent Estimate!!RELATIONSHIP!!Population in households!!Spouse,Estimate!!RELATIONSHIP!!Population in households!!Child,Percent Estimate!!RELATIONSHIP!!Population in households!!Child,Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
51097,7052.0,7052.0,2826.0,40.1,1298.0,18.4,1847.0,26.2,627.0,8.9,454.0,6.4,113.0,1.6
51099,25677.0,25677.0,9103.0,35.5,5568.0,21.7,8122.0,31.6,1894.0,7.4,990.0,3.9,521.0,2.0
51101,16442.0,16442.0,6170.0,37.5,3631.0,22.1,4960.0,30.2,1093.0,6.6,588.0,3.6,339.0,2.1
51103,10690.0,10690.0,5142.0,48.1,2486.0,23.3,1944.0,18.2,666.0,6.2,452.0,4.2,322.0,3.0
51105,22638.0,22638.0,9149.0,40.4,4514.0,19.9,6168.0,27.2,1966.0,8.7,841.0,3.7,542.0,2.4
51107,383228.0,383228.0,125309.0,32.7,83316.0,21.7,134480.0,35.1,23492.0,6.1,16631.0,4.3,5259.0,1.4
51109,35262.0,35262.0,13575.0,38.5,7641.0,21.7,9303.0,26.4,2335.0,6.6,2408.0,6.8,966.0,2.7
51111,11325.0,11325.0,4331.0,38.2,2110.0,18.6,3169.0,28.0,1126.0,9.9,589.0,5.2,272.0,2.4
51113,12911.0,12911.0,5078.0,39.3,2948.0,22.8,3432.0,26.6,869.0,6.7,584.0,4.5,134.0,1.0
51115,8672.0,8672.0,3908.0,45.1,2085.0,24.0,1933.0,22.3,305.0,3.5,441.0,5.1,276.0,3.2
51117,29835.0,29835.0,11815.0,39.6,5234.0,17.5,7732.0,25.9,3742.0,12.5,1312.0,4.4,528.0,1.8
51119,10304.0,10304.0,4454.0,43.2,2225.0,21.6,2338.0,22.7,928.0,9.0,359.0,3.5,226.0,2.2
51121,88794.0,88794.0,35483.0,40.0,15159.0,17.1,18674.0,21.0,3673.0,4.1,15805.0,17.8,2111.0,2.4
51125,14705.0,14705.0,6445.0,43.8,3222.0,21.9,3325.0,22.6,966.0,6.6,747.0,5.1,367.0,2.5
51127,20539.0,20539.0,7754.0,37.8,5103.0,24.8,5871.0,28.6,1107.0,5.4,704.0,3.4,384.0,1.9
51131,11646.0,11646.0,5151.0,44.2,2154.0,18.5,2839.0,24.4,887.0,7.6,615.0,5.3,311.0,2.7
51133,12223.0,12223.0,5686.0,46.5,3156.0,25.8,2304.0,18.8,612.0,5.0,465.0,3.8,396.0,3.2
51135,13571.0,13571.0,5542.0,40.8,2414.0,17.8,4045.0,29.8,1166.0,8.6,404.0,3.0,243.0,1.8
51137,35063.0,35063.0,13453.0,38.4,7208.0,20.6,10099.0,28.8,2084.0,5.9,2219.0,6.3,1009.0,2.9
51139,23547.0,23547.0,9338.0,39.7,4721.0,20.0,6399.0,27.2,1576.0,6.7,1513.0,6.4,755.0,3.2
51141,17519.0,17519.0,7685.0,43.9,3935.0,22.5,4046.0,23.1,1093.0,6.2,760.0,4.3,374.0,2.1
51143,60564.0,60564.0,26330.0,43.5,13541.0,22.4,14766.0,24.4,3927.0,6.5,2000.0,3.3,1178.0,1.9
51145,25877.0,25877.0,10178.0,39.3,6862.0,26.5,6960.0,26.9,1033.0,4.0,844.0,3.3,497.0,1.9
51147,18042.0,18042.0,7187.0,39.8,3142.0,17.4,4690.0,26.0,1397.0,7.7,1626.0,9.0,354.0,2.0
51149,34006.0,34006.0,11415.0,33.6,6795.0,20.0,11793.0,34.7,2391.0,7.0,1612.0,4.7,403.0,1.2
51153,452651.0,452651.0,140473.0,31.0,85304.0,18.8,161047.0,35.6,43519.0,9.6,22308.0,4.9,6457.0,1.4
51155,33160.0,33160.0,14525.0,43.8,7433.0,22.4,8301.0,25.0,1445.0,4.4,1456.0,4.4,908.0,2.7
51157,7315.0,7315.0,2976.0,40.7,1546.0,21.1,1921.0,26.3,546.0,7.5,326.0,4.5,92.0,1.3
51159,7203.0,7203.0,3139.0,43.6,1768.0,24.5,1863.0,25.9,237.0,3.3,196.0,2.7,151.0,2.1
51161,91426.0,91426.0,38343.0,41.9,20473.0,22.4,24691.0,27.0,4492.0,4.9,3427.0,3.7,2057.0,2.2
51163,22295.0,22295.0,8979.0,40.3,5063.0,22.7,5450.0,24.4,1642.0,7.4,1161.0,5.2,519.0,2.3
51165,77717.0,77717.0,30946.0,39.8,17872.0,23.0,21612.0,27.8,4012.0,5.2,3275.0,4.2,1992.0,2.6
51167,26912.0,26912.0,10965.0,40.7,5710.0,21.2,7274.0,27.0,1865.0,6.9,1098.0,4.1,508.0,1.9
51169,21263.0,21263.0,8767.0,41.2,4606.0,21.7,5238.0,24.6,1663.0,7.8,989.0,4.7,327.0,1.5
51171,42637.0,42637.0,17315.0,40.6,8917.0,20.9,11771.0,27.6,2402.0,5.6,2232.0,5.2,1236.0,2.9
51173,30324.0,30324.0,12881.0,42.5,6388.0,21.1,7658.0,25.3,2207.0,7.3,1190.0,3.9,570.0,1.9
51175,16366.0,16366.0,6522.0,39.9,3643.0,22.3,4568.0,27.9,1083.0,6.6,550.0,3.4,249.0,1.5
51177,130973.0,130973.0,43677.0,33.3,26587.0,20.3,43572.0,33.3,10123.0,7.7,7014.0,5.4,2292.0,1.7
51179,140484.0,140484.0,46328.0,33.0,30082.0,21.4,49114.0,35.0,8855.0,6.3,6105.0,4.3,2158.0,1.5
51181,6600.0,6600.0,2760.0,41.8,1512.0,22.9,1710.0,25.9,463.0,7.0,155.0,2.3,90.0,1.4
51183,7862.0,7862.0,3814.0,48.5,1625.0,20.7,1750.0,22.3,392.0,5.0,281.0,3.6,182.0,2.3
51185,40554.0,40554.0,17042.0,42.0,8729.0,21.5,10758.0,26.5,2807.0,6.9,1218.0,3.0,595.0,1.5
51187,38651.0,38651.0,14379.0,37.2,7114.0,18.4,11195.0,29.0,3429.0,8.9,2534.0,6.6,752.0,1.9
51191,52644.0,52644.0,22331.0,42.4,11705.0,22.2,12954.0,24.6,3522.0,6.7,2132.0,4.0,767.0,1.5
51193,17510.0,17510.0,7612.0,43.5,3650.0,20.8,4074.0,23.3,1181.0,6.7,993.0,5.7,470.0,2.7
51195,35973.0,35973.0,15126.0,42.0,7076.0,19.7,8853.0,24.6,2894.0,8.0,2024.0,5.6,1009.0,2.8
51197,28701.0,28701.0,11955.0,41.7,6210.0,21.6,7291.0,25.4,1522.0,5.3,1723.0,6.0,787.0,2.7
51199,66305.0,66305.0,24617.0,37.1,15805.0,23.8,20372.0,30.7,2992.0,4.5,2519.0,3.8,877.0,1.3
51510,154975.0,154975.0,69979.0,45.2,25226.0,16.3,34082.0,22.0,10504.0,6.8,15184.0,9.8,4491.0,2.9
51520,16452.0,16452.0,7402.0,45.0,3139.0,19.1,4108.0,25.0,998.0,6.1,805.0,4.9,520.0,3.2
51530,5890.0,5890.0,2539.0,43.1,1142.0,19.4,1495.0,25.4,406.0,6.9,308.0,5.2,192.0,3.3
51540,44145.0,44145.0,18613.0,42.2,5827.0,13.2,9167.0,20.8,1903.0,4.3,8635.0,19.6,1198.0,2.7
51550,231596.0,231596.0,84230.0,36.4,46350.0,20.0,75042.0,32.4,17255.0,7.5,8719.0,3.8,3542.0,1.5
51570,17416.0,17416.0,7054.0,40.5,2959.0,17.0,5178.0,29.7,1221.0,7.0,1004.0,5.8,542.0,3.1
51580,5488.0,5488.0,2409.0,43.9,1184.0,21.6,1278.0,23.3,393.0,7.2,224.0,4.1,137.0,2.5
51590,39901.0,39901.0,18479.0,46.3,5956.0,14.9,10867.0,27.2,2321.0,5.8,2278.0,5.7,1136.0,2.8
51595,5141.0,5141.0,2119.0,41.2,658.0,12.8,1777.0,34.6,477.0,9.3,110.0,2.1,75.0,1.5
51600,23241.0,23241.0,8553.0,36.8,4903.0,21.1,6461.0,27.8,1224.0,5.3,2100.0,9.0,250.0,1.1
51610,14022.0,14022.0,5262.0,37.5,2801.0,20.0,4630.0,33.0,601.0,4.3,728.0,5.2,216.0,1.5
51620,8081.0,8081.0,3526.0,43.6,1258.0,15.6,2451.0,30.3,490.0,6.1,356.0,4.4,295.0,3.7
51630,25854.0,25854.0,10582.0,40.9,3714.0,14.4,7206.0,27.9,2147.0,8.3,2205.0,8.5,520.0,2.0
51640,6255.0,6255.0,2742.0,43.8,1289.0,20.6,1687.0,27.0,345.0,5.5,192.0,3.1,139.0,2.2
51650,131022.0,131022.0,53700.0,41.0,20343.0,15.5,38170.0,29.1,9185.0,7.0,9624.0,7.3,3079.0,2.3
51660,45984.0,45984.0,16768.0,36.5,5683.0,12.4,10217.0,22.2,3362.0,7.3,9954.0,21.6,1077.0,2.3
51670,22180.0,22180.0,9193.0,41.4,3081.0,13.9,6677.0,30.1,1852.0,8.3,1377.0,6.2,789.0,3.6
51678,3820.0,3820.0,1984.0,51.9,642.0,16.8,710.0,18.6,91.0,2.4,393.0,10.3,84.0,2.2
51680,69450.0,69450.0,28069.0,40.4,10696.0,15.4,19795.0,28.5,3904.0,5.6,6986.0,10.1,1485.0,2.1
51683,41385.0,41385.0,12749.0,30.8,7429.0,18.0,14463.0,34.9,4431.0,10.7,2313.0,5.6,637.0,1.5
51685,16423.0,16423.0,4706.0,28.7,2484.0,15.1,5185.0,31.6,2664.0,16.2,1384.0,8.4,397.0,2.4
51690,12671.0,12671.0,5630.0,44.4,1868.0,14.7,3658.0,28.9,793.0,6.3,722.0,5.7,467.0,3.7
51700,171202.0,171202.0,69324.0,40.5,26592.0,15.5,51859.0,30.3,11806.0,6.9,11621.0,6.8,4404.0,2.6
51710,219712.0,219712.0,88155.0,40.1,30834.0,14.0,61844.0,28.1,18280.0,8.3,20599.0,9.4,5084.0,2.3
51720,3935.0,3935.0,1819.0,46.2,620.0,15.8,1096.0,27.9,211.0,5.4,189.0,4.8,53.0,1.3
51730,31094.0,31094.0,13274.0,42.7,3030.0,9.7,9146.0,29.4,3038.0,9.8,2606.0,8.4,914.0,2.9
51735,11987.0,11987.0,4615.0,38.5,2855.0,23.8,3793.0,31.6,399.0,3.3,325.0,2.7,141.0,1.2
51740,91814.0,91814.0,36471.0,39.7,12800.0,13.9,27824.0,30.3,8673.0,9.4,6046.0,6.6,2118.0,2.3
51750,14561.0,14561.0,5438.0,37.3,1621.0,11.1,2803.0,19.3,722.0,5.0,3977.0,27.3,101.0,0.7
51760,212801.0,212801.0,89846.0,42.2,21833.0,10.3,52363.0,24.6,19077.0,9.0,29682.0,13.9,6494.0,3.1
51770,97612.0,97612.0,42037.0,43.1,13725.0,14.1,26597.0,27.2,7514.0,7.7,7739.0,7.9,3369.0,3.5
51775,23045.0,23045.0,9881.0,42.9,4346.0,18.9,6083.0,26.4,1554.0,6.7,1181.0,5.1,429.0,1.9
51790,23116.0,23116.0,10520.0,45.5,4368.0,18.9,5567.0,24.1,1034.0,4.5,1627.0,7.0,774.0,3.3
51800,88588.0,88588.0,33198.0,37.5,17512.0,19.8,27893.0,31.5,6753.0,7.6,3232.0,3.6,1569.0,1.8
51810,439605.0,439605.0,169290.0,38.5,85938.0,19.5,129927.0,29.6,28349.0,6.4,26101.0,5.9,9363.0,2.1
51820,21751.0,21751.0,9144.0,42.0,3427.0,15.8,6034.0,27.7,1486.0,6.8,1660.0,7.6,815.0,3.7
51830,10538.0,10538.0,4670.0,44.3,1566.0,14.9,2068.0,19.6,445.0,4.2,1789.0,17.0,269.0,2.6
51840,26766.0,26766.0,10554.0,39.4,4104.0,15.3,8009.0,29.9,2071.0,7.7,2028.0,7.6,875.0,3.3
53001,19187.0,19187.0,5881.0,30.7,3179.0,16.6,7414.0,38.6,1750.0,9.1,963.0,5.0,532.0,2.8
53003,22112.0,22112.0,9171.0,41.5,4442.0,20.1,5764.0,26.1,1049.0,4.7,1686.0,7.6,752.0,3.4
53005,192570.0,192570.0,70983.0,36.9,37401.0,19.4,63369.0,32.9,9729.0,5.1,11088.0,5.8,4423.0,2.3
53007,74444.0,74444.0,28038.0,37.7,14385.0,19.3,22815.0,30.6,5330.0,7.2,3876.0,5.2,1733.0,2.3
53009,73328.0,73328.0,32732.0,44.6,15426.0,21.0,16209.0,22.1,3330.0,4.5,5631.0,7.7,2169.0,3.0
53011,461309.0,461309.0,171522.0,37.2,94000.0,20.4,138891.0,30.1,26157.0,5.7,30739.0,6.7,11754.0,2.5
53013,3913.0,3913.0,1758.0,44.9,898.0,22.9,875.0,22.4,160.0,4.1,222.0,5.7,131.0,3.3
53015,103830.0,103830.0,41397.0,39.9,19887.0,19.2,28342.0,27.3,6610.0,6.4,7594.0,7.3,3288.0,3.2
53017,41002.0,41002.0,15064.0,36.7,8411.0,20.5,12879.0,31.4,2303.0,5.6,2345.0,5.7,1189.0,2.9
53019,7370.0,7370.0,3097.0,42.0,1527.0,20.7,1643.0,22.3,638.0,8.7,465.0,6.3,206.0,2.8
53021,88377.0,88377.0,26316.0,29.8,14528.0,16.4,35300.0,39.9,6572.0,7.4,5661.0,6.4,2444.0,2.8
53023,2201.0,2201.0,997.0,45.3,584.0,26.5,534.0,24.3,30.0,1.4,56.0,2.5,44.0,2.0
53025,93894.0,93894.0,30651.0,32.6,16351.0,17.4,34111.0,36.3,7162.0,7.6,5619.0,6.0,2439.0,2.6
53027,69016.0,69016.0,28263.0,41.0,13079.0,19.0,17766.0,25.7,4773.0,6.9,5135.0,7.4,2708.0,3.9
53029,79524.0,79524.0,34364.0,43.2,19703.0,24.8,18574.0,23.4,3024.0,3.8,3859.0,4.9,1683.0,2.1
53031,30052.0,30052.0,14239.0,47.4,7554.0,25.1,4859.0,16.2,1180.0,3.9,2220.0,7.4,1181.0,3.9
53033,2126667.0,2126667.0,865627.0,40.7,413686.0,19.5,549283.0,25.8,115910.0,5.5,182161.0,8.6,63360.0,3.0
53035,255483.0,255483.0,101662.0,39.8,54076.0,21.2,69242.0,27.1,12398.0,4.9,18105.0,7.1,6549.0,2.6
53037,42342.0,42342.0,18003.0,42.5,7834.0,18.5,9215.0,21.8,1834.0,4.3,5456.0,12.9,1513.0,3.6
53039,21148.0,21148.0,8539.0,40.4,4518.0,21.4,5477.0,25.9,1034.0,4.9,1580.0,7.5,495.0,2.3
53041,75817.0,75817.0,30262.0,39.9,15206.0,20.1,19836.0,26.2,5392.0,7.1,5121.0,6.8,2229.0,2.9
53043,10308.0,10308.0,4485.0,43.5,2471.0,24.0,2541.0,24.7,389.0,3.8,422.0,4.1,276.0,2.7
53045,61480.0,61480.0,23535.0,38.3,11408.0,18.6,16190.0,26.3,5294.0,8.6,5053.0,8.2,1964.0,3.2
53047,40499.0,40499.0,17527.0,43.3,8657.0,21.4,10156.0,25.1,1730.0,4.3,2429.0,6.0,1377.0,3.4
53049,21018.0,21018.0,9087.0,43.2,4630.0,22.0,4619.0,22.0,1269.0,6.0,1413.0,6.7,704.0,3.3
53051,13091.0,13091.0,5782.0,44.2,3152.0,24.1,2966.0,22.7,575.0,4.4,616.0,4.7,326.0,2.5
53053,841394.0,841394.0,317699.0,37.8,160840.0,19.1,252880.0,30.1,52373.0,6.2,57602.0,6.8,24356.0,2.9
53055,16268.0,16268.0,8025.0,49.3,4128.0,25.4,2538.0,15.6,401.0,2.5,1176.0,7.2,641.0,3.9
53057,122083.0,122083.0,47937.0,39.3,25770.0,21.1,32011.0,26.2,8169.0,6.7,8196.0,6.7,3326.0,2.7
53059,11560.0,11560.0,4685.0,40.5,2580.0,22.3,2936.0,25.4,641.0,5.5,718.0,6.2,315.0,2.7
53061,775689.0,775689.0,289737.0,37.4,155958.0,20.1,229014.0,29.5,47999.0,6.2,52981.0,6.8,21383.0,2.8
53063,482090.0,482090.0,198489.0,41.2,94879.0,19.7,132154.0,27.4,23036.0,4.8,33532.0,7.0,13740.0,2.9
53065,43885.0,43885.0,17433.0,39.7,9491.0,21.6,11054.0,25.2,3302.0,7.5,2605.0,5.9,1160.0,2.6
53067,270885.0,270885.0,108070.0,39.9,55362.0,20.4,74599.0,27.5,12301.0,4.5,20553.0,7.6,8027.0,3.0
53069,4134.0,4134.0,1844.0,44.6,1115.0,27.0,833.0,20.1,224.0,5.4,118.0,2.9,75.0,1.8
53071,55018.0,55018.0,22304.0,40.5,11032.0,20.1,15320.0,27.8,2878.0,5.2,3484.0,6.3,1456.0,2.6
53073,211429.0,211429.0,85008.0,40.2,40691.0,19.2,53161.0,25.1,9204.0,4.4,23365.0,11.1,6484.0,3.1
53075,41703.0,41703.0,17910.0,42.9,7230.0,17.3,8408.0,20.2,922.0,2.2,7233.0,17.3,969.0,2.3
53077,245656.0,245656.0,82300.0,33.5,41139.0,16.7,87666.0,35.7,20496.0,8.3,14055.0,5.7,6813.0,2.8
54001,16161.0,16161.0,6416.0,39.7,3249.0,20.1,4419.0,27.3,1059.0,6.6,1018.0,6.3,458.0,2.8
54003,112912.0,112912.0,43237.0,38.3,22335.0,19.8,33122.0,29.3,7142.0,6.3,7076.0,6.3,3414.0,3.0
54005,22687.0,22687.0,9148.0,40.3,4705.0,20.7,6026.0,26.6,1895.0,8.4,913.0,4.0,538.0,2.4
54007,13922.0,13922.0,5491.0,39.4,3143.0,22.6,3741.0,26.9,990.0,7.1,557.0,4.0,362.0,2.6
54009,21749.0,21749.0,9957.0,45.8,4727.0,21.7,4686.0,21.5,1136.0,5.2,1243.0,5.7,749.0,3.4
54011,91295.0,91295.0,39628.0,43.4,15648.0,17.1,23706.0,26.0,5294.0,5.8,7019.0,7.7,2670.0,2.9
54013,7373.0,7373.0,2864.0,38.8,1662.0,22.5,1904.0,25.8,434.0,5.9,509.0,6.9,192.0,2.6
54015,8715.0,8715.0,3261.0,37.4,1740.0,20.0,2313.0,26.5,804.0,9.2,597.0,6.9,302.0,3.5
54017,7814.0,7814.0,2647.0,33.9,1538.0,19.7,2371.0,30.3,743.0,9.5,515.0,6.6,164.0,2.1
54019,42439.0,42439.0,17795.0,41.9,8936.0,21.1,10664.0,25.1,3155.0,7.4,1889.0,4.5,872.0,2.1
54021,6598.0,6598.0,2670.0,40.5,1285.0,19.5,1898.0,28.8,398.0,6.0,347.0,5.3,219.0,3.3
54023,11509.0,11509.0,4556.0,39.6,2343.0,20.4,3255.0,28.3,807.0,7.0,548.0,4.8,213.0,1.9
54025,34714.0,34714.0,15285.0,44.0,7099.0,20.4,8676.0,25.0,1952.0,5.6,1702.0,4.9,841.0,2.4
54027,22804.0,22804.0,9663.0,42.4,4471.0,19.6,5594.0,24.5,1539.0,6.7,1537.0,6.7,592.0,2.6
54029,29424.0,29424.0,12697.0,43.2,5894.0,20.0,7653.0,26.0,1801.0,6.1,1379.0,4.7,736.0,2.5
54031,13760.0,13760.0,5521.0,40.1,3348.0,24.3,3219.0,23.4,723.0,5.3,949.0,6.9,443.0,3.2
54033,67240.0,67240.0,27436.0,40.8,13348.0,19.9,17787.0,26.5,5057.0,7.5,3612.0,5.4,1801.0,2.7
54035,28842.0,28842.0,11178.0,38.8,6114.0,21.2,8578.0,29.7,2049.0,7.1,923.0,3.2,407.0,1.4
54037,54699.0,54699.0,20895.0,38.2,11419.0,20.9,15759.0,28.8,3358.0,6.1,3268.0,6.0,1656.0,3.0
54039,182350.0,182350.0,79437.0,43.6,34936.0,19.2,46972.0,25.8,11334.0,6.2,9671.0,5.3,5388.0,3.0
54041,16019.0,16019.0,6577.0,41.1,3499.0,21.8,4381.0,27.3,840.0,5.2,722.0,4.5,386.0,2.4
54043,21018.0,21018.0,7879.0,37.5,4407.0,21.0,6387.0,30.4,1649.0,7.8,696.0,3.3,219.0,1.0
54045,33235.0,33235.0,13875.0,41.7,7215.0,21.7,8733.0,26.3,2212.0,6.7,1200.0,3.6,836.0,2.5
54047,17651.0,17651.0,7711.0,43.7,3583.0,20.3,4164.0,23.6,1535.0,8.7,658.0,3.7,355.0,2.0
54049,55160.0,55160.0,22942.0,41.6,11362.0,20.6,14331.0,26.0,2819.0,5.1,3706.0,6.7,1652.0,3.0
54051,31226.0,31226.0,12232.0,39.2,6506.0,20.8,8922.0,28.6,1715.0,5.5,1851.0,5.9,545.0,1.7
54053,26216.0,26216.0,10849.0,41.4,5714.0,21.8,7338.0,28.0,1330.0,5.1,985.0,3.8,493.0,1.9
54055,59327.0,59327.0,24882.0,41.9,11172.0,18.8,15492.0,26.1,4623.0,7.8,3158.0,5.3,1609.0,2.7
54057,26513.0,26513.0,11184.0,42.2,5443.0,20.5,7143.0,26.9,1583.0,6.0,1160.0,4.4,727.0,2.7
54059,24642.0,24642.0,10772.0,43.7,5321.0,21.6,6172.0,25.0,1563.0,6.3,814.0,3.3,497.0,2.0
54061,99440.0,99440.0,38856.0,39.1,15761.0,15.8,24272.0,24.4,6225.0,6.3,14326.0,14.4,2793.0,2.8
54063,13364.0,13364.0,5744.0,43.0,2977.0,22.3,3454.0,25.8,659.0,4.9,530.0,4.0,273.0,2.0
54065,17493.0,17493.0,7166.0,41.0,3936.0,22.5,4412.0,25.2,866.0,5.0,1113.0,6.4,576.0,3.3
54067,25176.0,25176.0,10472.0,41.6,5710.0,22.7,6413.0,25.5,1690.0,6.7,891.0,3.5,549.0,2.2
54069,40065.0,40065.0,17351.0,43.3,7659.0,19.1,10376.0,25.9,2333.0,5.8,2346.0,5.9,946.0,2.4
54071,6898.0,6898.0,3154.0,45.7,1603.0,23.2,1580.0,22.9,283.0,4.1,278.0,4.0,205.0,3.0
54073,6950.0,6950.0,2869.0,41.3,1537.0,22.1,1850.0,26.6,355.0,5.1,339.0,4.9,223.0,3.2
54075,8229.0,8229.0,3579.0,43.5,1893.0,23.0,1949.0,23.7,424.0,5.2,384.0,4.7,225.0,2.7
54077,31023.0,31023.0,12383.0,39.9,6878.0,22.2,8572.0,27.6,1569.0,5.1,1621.0,5.2,817.0,2.6
54079,56370.0,56370.0,21665.0,38.4,12483.0,22.1,17088.0,30.3,2944.0,5.2,2190.0,3.9,944.0,1.7
54081,73190.0,73190.0,31119.0,42.5,15373.0,21.0,18458.0,25.2,4578.0,6.3,3662.0,5.0,1652.0,2.3
54083,26810.0,26810.0,11254.0,42.0,5588.0,20.8,6715.0,25.0,1796.0,6.7,1457.0,5.4,567.0,2.1
54085,9876.0,9876.0,3930.0,39.8,2167.0,21.9,2825.0,28.6,473.0,4.8,481.0,4.9,256.0,2.6
54087,14103.0,14103.0,5679.0,40.3,2951.0,20.9,3789.0,26.9,809.0,5.7,875.0,6.2,403.0,2.9
54089,12051.0,12051.0,5489.0,45.5,2615.0,21.7,2693.0,22.3,727.0,6.0,527.0,4.4,288.0,2.4
54091,16512.0,16512.0,6661.0,40.3,3324.0,20.1,4957.0,30.0,748.0,4.5,822.0,5.0,612.0,3.7
54093,6849.0,6849.0,3103.0,45.3,1554.0,22.7,1498.0,21.9,416.0,6.1,278.0,4.1,157.0,2.3
54095,8820.0,8820.0,3298.0,37.4,1696.0,19.2,2673.0,30.3,792.0,9.0,361.0,4.1,164.0,1.9
54097,23306.0,23306.0,9378.0,40.2,4527.0,19.4,6645.0,28.5,1269.0,5.4,1487.0,6.4,741.0,3.2
54099,40549.0,40549.0,15799.0,39.0,8091.0,20.0,12215.0,30.1,3015.0,7.4,1429.0,3.5,704.0,1.7
54101,8463.0,8463.0,3811.0,45.0,1770.0,20.9,1664.0,19.7,829.0,9.8,389.0,4.6,242.0,2.9
54103,15493.0,15493.0,5891.0,38.0,2887.0,18.6,4286.0,27.7,1399.0,9.0,1030.0,6.6,312.0,2.0
54105,5797.0,5797.0,2499.0,43.1,1456.0,25.1,1350.0,23.3,230.0,4.0,262.0,4.5,126.0,2.2
54107,84562.0,84562.0,36018.0,42.6,17318.0,20.5,22317.0,26.4,4575.0,5.4,4334.0,5.1,2721.0,3.2
54109,21632.0,21632.0,8823.0,40.8,4962.0,22.9,5338.0,24.7,1571.0,7.3,938.0,4.3,494.0,2.3
55001,18936.0,18936.0,8619.0,45.5,4479.0,23.7,3788.0,20.0,894.0,4.7,1156.0,6.1,642.0,3.4
55003,15112.0,15112.0,6546.0,43.3,2893.0,19.1,4206.0,27.8,619.0,4.1,848.0,5.6,548.0,3.6
55005,44490.0,44490.0,19108.0,42.9,10027.0,22.5,11366.0,25.5,1390.0,3.1,2599.0,5.8,1510.0,3.4
55007,14864.0,14864.0,6963.0,46.8,3793.0,25.5,3069.0,20.6,302.0,2.0,737.0,5.0,440.0,3.0
55009,252666.0,252666.0,104133.0,41.2,51491.0,20.4,73920.0,29.3,7771.0,3.1,15351.0,6.1,8579.0,3.4
55011,13058.0,13058.0,5713.0,43.8,3231.0,24.7,3176.0,24.3,228.0,1.7,710.0,5.4,493.0,3.8
55013,15119.0,15119.0,7303.0,48.3,3754.0,24.8,2805.0,18.6,362.0,2.4,895.0,5.9,720.0,4.8
55015,49574.0,49574.0,19567.0,39.5,12252.0,24.7,15120.0,30.5,1108.0,2.2,1527.0,3.1,1044.0,2.1
55017,61006.0,61006.0,25485.0,41.8,13796.0,22.6,16377.0,26.8,1752.0,2.9,3596.0,5.9,1962.0,3.2
55019,33902.0,33902.0,12800.0,37.8,7323.0,21.6,11441.0,33.7,871.0,2.6,1467.0,4.3,909.0,2.7
55021,55519.0,55519.0,23790.0,42.9,12754.0,23.0,14665.0,26.4,1445.0,2.6,2865.0,5.2,1661.0,3.0
55023,15509.0,15509.0,6618.0,42.7,3302.0,21.3,4305.0,27.8,534.0,3.4,750.0,4.8,445.0,2.9
55025,515949.0,515949.0,219490.0,42.5,99812.0,19.3,131041.0,25.4,14999.0,2.9,50607.0,9.8,18119.0,3.5
55027,83375.0,83375.0,34605.0,41.5,18112.0,21.7,23301.0,27.9,2551.0,3.1,4806.0,5.8,2674.0,3.2
55029,27084.0,27084.0,13196.0,48.7,7565.0,27.9,5130.0,18.9,363.0,1.3,830.0,3.1,634.0,2.3
55031,42212.0,42212.0,18920.0,44.8,8287.0,19.6,10584.0,25.1,1526.0,3.6,2895.0,6.9,1464.0,3.5
55033,40869.0,40869.0,16818.0,41.2,8442.0,20.7,10167.0,24.9,1437.0,3.5,4005.0,9.8,1247.0,3.1
55035,98845.0,98845.0,40753.0,41.2,18974.0,19.2,25939.0,26.2,2908.0,2.9,10271.0,10.4,2957.0,3.0
55037,4281.0,4281.0,2010.0,47.0,1068.0,24.9,917.0,21.4,131.0,3.1,155.0,3.6,113.0,2.6
55039,98935.0,98935.0,41346.0,41.8,22158.0,22.4,27603.0,27.9,3128.0,3.2,4700.0,4.8,2445.0,2.5
55041,8722.0,8722.0,4029.0,46.2,1967.0,22.6,2050.0,23.5,271.0,3.1,405.0,4.6,314.0,3.6
55043,47988.0,47988.0,19401.0,40.4,9866.0,20.6,13316.0,27.7,1003.0,2.1,4402.0,9.2,1288.0,2.7
55045,36453.0,36453.0,15098.0,41.4,8052.0,22.1,10255.0,28.1,992.0,2.7,2056.0,5.6,1098.0,3.0
55047,18530.0,18530.0,7935.0,42.8,4266.0,23.0,5101.0,27.5,466.0,2.5,762.0,4.1,483.0,2.6
55049,23397.0,23397.0,9835.0,42.0,5474.0,23.4,6308.0,27.0,550.0,2.4,1230.0,5.3,765.0,3.3
55051,5593.0,5593.0,3003.0,53.7,1315.0,23.5,839.0,15.0,82.0,1.5,354.0,6.3,295.0,5.3
