countyFIPS,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well"""""
19097,18236.0,18236.0,17981.0,98.6,255.0,1.4,111.0,0.6,122.0,0.7,39.0,0.2,66.0,0.4,24.0,0.1,67.0,0.4,48.0,0.3,0.0,0.0,0.0,0.0
19099,34707.0,34707.0,33784.0,97.3,923.0,2.7,334.0,1.0,397.0,1.1,143.0,0.4,338.0,1.0,140.0,0.4,175.0,0.5,51.0,0.1,13.0,0.0,0.0,0.0
19101,16864.0,16864.0,14807.0,87.8,2057.0,12.2,1043.0,6.2,424.0,2.5,169.0,1.0,877.0,5.2,490.0,2.9,594.0,3.5,318.0,1.9,162.0,1.0,66.0,0.4
19103,138109.0,138109.0,118595.0,85.9,19514.0,14.1,8424.0,6.1,5700.0,4.1,2301.0,1.7,4793.0,3.5,1437.0,1.0,6138.0,4.4,3115.0,2.3,2883.0,2.1,1571.0,1.1
19105,19506.0,19506.0,19004.0,97.4,502.0,2.6,173.0,0.9,232.0,1.2,15.0,0.1,80.0,0.4,8.0,0.0,150.0,0.8,150.0,0.8,40.0,0.2,0.0,0.0
19107,9592.0,9592.0,9440.0,98.4,152.0,1.6,19.0,0.2,57.0,0.6,19.0,0.2,65.0,0.7,0.0,0.0,25.0,0.3,0.0,0.0,5.0,0.1,0.0,0.0
19109,14229.0,14229.0,13871.0,97.5,358.0,2.5,112.0,0.8,253.0,1.8,90.0,0.6,70.0,0.5,4.0,0.0,25.0,0.2,8.0,0.1,10.0,0.1,10.0,0.1
19111,32467.0,32467.0,31612.0,97.4,855.0,2.6,186.0,0.6,639.0,2.0,105.0,0.3,72.0,0.2,0.0,0.0,122.0,0.4,81.0,0.2,22.0,0.1,0.0,0.0
19113,208079.0,208079.0,197064.0,94.7,11015.0,5.3,4600.0,2.2,3682.0,1.8,1257.0,0.6,3021.0,1.5,1243.0,0.6,2631.0,1.3,1335.0,0.6,1681.0,0.8,765.0,0.4
19115,10608.0,10608.0,8660.0,81.6,1948.0,18.4,878.0,8.3,1484.0,14.0,620.0,5.8,148.0,1.4,49.0,0.5,292.0,2.8,199.0,1.9,24.0,0.2,10.0,0.1
19117,8093.0,8093.0,7704.0,95.2,389.0,4.8,185.0,2.3,118.0,1.5,35.0,0.4,271.0,3.3,150.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19119,10892.0,10892.0,10571.0,97.1,321.0,2.9,131.0,1.2,229.0,2.1,121.0,1.1,71.0,0.7,0.0,0.0,21.0,0.2,10.0,0.1,0.0,0.0,0.0,0.0
19121,14951.0,14951.0,14532.0,97.2,419.0,2.8,142.0,0.9,205.0,1.4,19.0,0.1,98.0,0.7,10.0,0.1,113.0,0.8,110.0,0.7,3.0,0.0,3.0,0.0
19123,20748.0,20748.0,20227.0,97.5,521.0,2.5,256.0,1.2,188.0,0.9,72.0,0.3,82.0,0.4,3.0,0.0,237.0,1.1,175.0,0.8,14.0,0.1,6.0,0.0
19125,31247.0,31247.0,30295.0,97.0,952.0,3.0,209.0,0.7,387.0,1.2,64.0,0.2,347.0,1.1,78.0,0.2,195.0,0.6,67.0,0.2,23.0,0.1,0.0,0.0
19127,37550.0,37550.0,29351.0,78.2,8199.0,21.8,4483.0,11.9,6746.0,18.0,3496.0,9.3,181.0,0.5,79.0,0.2,1167.0,3.1,835.0,2.2,105.0,0.3,73.0,0.2
19129,14126.0,14126.0,13734.0,97.2,392.0,2.8,118.0,0.8,232.0,1.6,96.0,0.7,130.0,0.9,14.0,0.1,28.0,0.2,8.0,0.1,2.0,0.0,0.0,0.0
19131,10027.0,10027.0,9464.0,94.4,563.0,5.6,106.0,1.1,85.0,0.8,7.0,0.1,431.0,4.3,77.0,0.8,42.0,0.4,22.0,0.2,5.0,0.0,0.0,0.0
19133,8361.0,8361.0,8232.0,98.5,129.0,1.5,24.0,0.3,63.0,0.8,20.0,0.2,52.0,0.6,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2,0.0,0.0
19135,7414.0,7414.0,7219.0,97.4,195.0,2.6,91.0,1.2,10.0,0.1,0.0,0.0,185.0,2.5,91.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19137,9537.0,9537.0,9178.0,96.2,359.0,3.8,165.0,1.7,323.0,3.4,156.0,1.6,33.0,0.3,9.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
19139,40183.0,40183.0,34949.0,87.0,5234.0,13.0,2103.0,5.2,4497.0,11.2,1769.0,4.4,271.0,0.7,106.0,0.3,254.0,0.6,113.0,0.3,212.0,0.5,115.0,0.3
19141,13075.0,13075.0,12445.0,95.2,630.0,4.8,252.0,1.9,467.0,3.6,213.0,1.6,65.0,0.5,6.0,0.0,81.0,0.6,21.0,0.2,17.0,0.1,12.0,0.1
19143,5736.0,5736.0,5307.0,92.5,429.0,7.5,212.0,3.7,379.0,6.6,202.0,3.5,45.0,0.8,8.0,0.1,5.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
19145,14562.0,14562.0,14115.0,96.9,447.0,3.1,223.0,1.5,280.0,1.9,164.0,1.1,40.0,0.3,1.0,0.0,84.0,0.6,58.0,0.4,43.0,0.3,0.0,0.0
19147,8510.0,8510.0,8157.0,95.9,353.0,4.1,212.0,2.5,187.0,2.2,128.0,1.5,95.0,1.1,54.0,0.6,26.0,0.3,4.0,0.0,45.0,0.5,26.0,0.3
19149,23488.0,23488.0,22372.0,95.2,1116.0,4.8,533.0,2.3,921.0,3.9,462.0,2.0,93.0,0.4,20.0,0.1,99.0,0.4,51.0,0.2,3.0,0.0,0.0,0.0
19151,6522.0,6522.0,6209.0,95.2,313.0,4.8,104.0,1.6,188.0,2.9,87.0,1.3,45.0,0.7,16.0,0.2,79.0,1.2,0.0,0.0,1.0,0.0,1.0,0.0
19153,440180.0,440180.0,383326.0,87.1,56854.0,12.9,24415.0,5.5,24647.0,5.6,10349.0,2.4,11695.0,2.7,3956.0,0.9,13406.0,3.0,6986.0,1.6,7106.0,1.6,3124.0,0.7
19155,87548.0,87548.0,81824.0,93.5,5724.0,6.5,2283.0,2.6,4713.0,5.4,1981.0,2.3,448.0,0.5,42.0,0.0,538.0,0.6,260.0,0.3,25.0,0.0,0.0,0.0
19157,17687.0,17687.0,16887.0,95.5,800.0,4.5,306.0,1.7,423.0,2.4,193.0,1.1,137.0,0.8,43.0,0.2,204.0,1.2,57.0,0.3,36.0,0.2,13.0,0.1
19159,4677.0,4677.0,4524.0,96.7,153.0,3.3,32.0,0.7,38.0,0.8,9.0,0.2,80.0,1.7,7.0,0.1,35.0,0.7,16.0,0.3,0.0,0.0,0.0,0.0
19161,9310.0,9310.0,9068.0,97.4,242.0,2.6,124.0,1.3,200.0,2.1,111.0,1.2,42.0,0.5,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19163,161103.0,161103.0,150605.0,93.5,10498.0,6.5,3871.0,2.4,4621.0,2.9,1654.0,1.0,2772.0,1.7,542.0,0.3,2563.0,1.6,1625.0,1.0,542.0,0.3,50.0,0.0
19165,11083.0,11083.0,10715.0,96.7,368.0,3.3,145.0,1.3,251.0,2.3,91.0,0.8,69.0,0.6,24.0,0.2,48.0,0.4,30.0,0.3,0.0,0.0,0.0,0.0
19167,32245.0,32245.0,29111.0,90.3,3134.0,9.7,1428.0,4.4,2750.0,8.5,1356.0,4.2,192.0,0.6,23.0,0.1,173.0,0.5,45.0,0.1,19.0,0.1,4.0,0.0
19169,92378.0,92378.0,82143.0,88.9,10235.0,11.1,4478.0,4.8,2021.0,2.2,540.0,0.6,1969.0,2.1,408.0,0.4,5634.0,6.1,3281.0,3.6,611.0,0.7,249.0,0.3
19171,16057.0,16057.0,14216.0,88.5,1841.0,11.5,671.0,4.2,1103.0,6.9,579.0,3.6,110.0,0.7,44.0,0.3,25.0,0.2,19.0,0.1,603.0,3.8,29.0,0.2
19173,5860.0,5860.0,5409.0,92.3,451.0,7.7,278.0,4.7,429.0,7.3,266.0,4.5,10.0,0.2,0.0,0.0,12.0,0.2,12.0,0.2,0.0,0.0,0.0,0.0
19175,11732.0,11732.0,11121.0,94.8,611.0,5.2,270.0,2.3,213.0,1.8,130.0,1.1,212.0,1.8,86.0,0.7,151.0,1.3,54.0,0.5,35.0,0.3,0.0,0.0
19177,6786.0,6786.0,6380.0,94.0,406.0,6.0,164.0,2.4,50.0,0.7,23.0,0.3,354.0,5.2,141.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19179,33123.0,33123.0,29158.0,88.0,3965.0,12.0,1871.0,5.6,2989.0,9.0,1300.0,3.9,325.0,1.0,133.0,0.4,317.0,1.0,189.0,0.6,334.0,1.0,249.0,0.8
19181,46418.0,46418.0,45443.0,97.9,975.0,2.1,274.0,0.6,588.0,1.3,173.0,0.4,298.0,0.6,75.0,0.2,89.0,0.2,26.0,0.1,0.0,0.0,0.0,0.0
19183,20634.0,20634.0,18527.0,89.8,2107.0,10.2,806.0,3.9,946.0,4.6,515.0,2.5,1026.0,5.0,289.0,1.4,118.0,0.6,2.0,0.0,17.0,0.1,0.0,0.0
19185,5949.0,5949.0,5346.0,89.9,603.0,10.1,230.0,3.9,41.0,0.7,13.0,0.2,526.0,8.8,210.0,3.5,11.0,0.2,2.0,0.0,25.0,0.4,5.0,0.1
19187,34587.0,34587.0,33305.0,96.3,1282.0,3.7,505.0,1.5,857.0,2.5,346.0,1.0,151.0,0.4,37.0,0.1,149.0,0.4,79.0,0.2,125.0,0.4,43.0,0.1
19189,10007.0,10007.0,9600.0,95.9,407.0,4.1,200.0,2.0,235.0,2.3,118.0,1.2,64.0,0.6,14.0,0.1,107.0,1.1,68.0,0.7,1.0,0.0,0.0,0.0
19191,19496.0,19496.0,18885.0,96.9,611.0,3.1,104.0,0.5,255.0,1.3,37.0,0.2,178.0,0.9,45.0,0.2,141.0,0.7,3.0,0.0,37.0,0.2,19.0,0.1
19193,94932.0,94932.0,79898.0,84.2,15034.0,15.8,6494.0,6.8,11208.0,11.8,4530.0,4.8,590.0,0.6,135.0,0.1,2413.0,2.5,1340.0,1.4,823.0,0.9,489.0,0.5
19195,7098.0,7098.0,6975.0,98.3,123.0,1.7,47.0,0.7,59.0,0.8,20.0,0.3,45.0,0.6,12.0,0.2,15.0,0.2,11.0,0.2,4.0,0.1,4.0,0.1
19197,12057.0,12057.0,11139.0,92.4,918.0,7.6,524.0,4.3,839.0,7.0,500.0,4.1,36.0,0.3,17.0,0.1,43.0,0.4,7.0,0.1,0.0,0.0,0.0,0.0
20001,11874.0,11874.0,11611.0,97.8,263.0,2.2,49.0,0.4,143.0,1.2,0.0,0.0,32.0,0.3,15.0,0.1,83.0,0.7,34.0,0.3,5.0,0.0,0.0,0.0
20003,7361.0,7361.0,7249.0,98.5,112.0,1.5,59.0,0.8,22.0,0.3,7.0,0.1,87.0,1.2,51.0,0.7,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20005,15382.0,15382.0,15169.0,98.6,213.0,1.4,81.0,0.5,50.0,0.3,24.0,0.2,101.0,0.7,5.0,0.0,62.0,0.4,52.0,0.3,0.0,0.0,0.0,0.0
20007,4399.0,4399.0,4204.0,95.6,195.0,4.4,54.0,1.2,124.0,2.8,26.0,0.6,45.0,1.0,6.0,0.1,26.0,0.6,22.0,0.5,0.0,0.0,0.0,0.0
20009,25108.0,25108.0,22281.0,88.7,2827.0,11.3,1042.0,4.2,2600.0,10.4,995.0,4.0,142.0,0.6,39.0,0.2,69.0,0.3,8.0,0.0,16.0,0.1,0.0,0.0
20011,13656.0,13656.0,13454.0,98.5,202.0,1.5,34.0,0.2,5.0,0.0,2.0,0.0,91.0,0.7,0.0,0.0,106.0,0.8,32.0,0.2,0.0,0.0,0.0,0.0
20013,9009.0,9009.0,8845.0,98.2,164.0,1.8,36.0,0.4,50.0,0.6,3.0,0.0,37.0,0.4,13.0,0.1,27.0,0.3,20.0,0.2,50.0,0.6,0.0,0.0
20015,62488.0,62488.0,60542.0,96.9,1946.0,3.1,580.0,0.9,995.0,1.6,323.0,0.5,427.0,0.7,99.0,0.2,352.0,0.6,153.0,0.2,172.0,0.3,5.0,0.0
20017,2502.0,2502.0,2417.0,96.6,85.0,3.4,42.0,1.7,53.0,2.1,28.0,1.1,12.0,0.5,0.0,0.0,20.0,0.8,14.0,0.6,0.0,0.0,0.0,0.0
20019,3185.0,3185.0,3165.0,99.4,20.0,0.6,9.0,0.3,7.0,0.2,7.0,0.2,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.3,2.0,0.1
20021,19229.0,19229.0,18802.0,97.8,427.0,2.2,51.0,0.3,237.0,1.2,37.0,0.2,73.0,0.4,5.0,0.0,81.0,0.4,9.0,0.0,36.0,0.2,0.0,0.0
20023,2533.0,2533.0,2345.0,92.6,188.0,7.4,73.0,2.9,158.0,6.2,54.0,2.1,29.0,1.1,19.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20025,1916.0,1916.0,1791.0,93.5,125.0,6.5,23.0,1.2,103.0,5.4,18.0,0.9,11.0,0.6,3.0,0.2,11.0,0.6,2.0,0.1,0.0,0.0,0.0,0.0
20027,7632.0,7632.0,7397.0,96.9,235.0,3.1,43.0,0.6,55.0,0.7,6.0,0.1,90.0,1.2,6.0,0.1,69.0,0.9,15.0,0.2,21.0,0.3,16.0,0.2
20029,8454.0,8454.0,8146.0,96.4,308.0,3.6,91.0,1.1,251.0,3.0,81.0,1.0,54.0,0.6,10.0,0.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20031,7834.0,7834.0,7742.0,98.8,92.0,1.2,24.0,0.3,48.0,0.6,11.0,0.1,22.0,0.3,3.0,0.0,18.0,0.2,10.0,0.1,4.0,0.1,0.0,0.0
20033,1691.0,1691.0,1586.0,93.8,105.0,6.2,21.0,1.2,105.0,6.2,21.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20035,33398.0,33398.0,31145.0,93.3,2253.0,6.7,965.0,2.9,1695.0,5.1,695.0,2.1,124.0,0.4,9.0,0.0,385.0,1.2,254.0,0.8,49.0,0.1,7.0,0.0
20037,36763.0,36763.0,34576.0,94.1,2187.0,5.9,877.0,2.4,1286.0,3.5,530.0,1.4,272.0,0.7,9.0,0.0,595.0,1.6,332.0,0.9,34.0,0.1,6.0,0.0
20039,2714.0,2714.0,2603.0,95.9,111.0,4.1,56.0,2.1,91.0,3.4,52.0,1.9,17.0,0.6,4.0,0.1,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
20041,17796.0,17796.0,17373.0,97.6,423.0,2.4,80.0,0.4,234.0,1.3,36.0,0.2,143.0,0.8,24.0,0.1,46.0,0.3,20.0,0.1,0.0,0.0,0.0,0.0
20043,7350.0,7350.0,7267.0,98.9,83.0,1.1,17.0,0.2,45.0,0.6,9.0,0.1,30.0,0.4,6.0,0.1,7.0,0.1,2.0,0.0,1.0,0.0,0.0,0.0
20045,113095.0,113095.0,101704.0,89.9,11391.0,10.1,3248.0,2.9,3886.0,3.4,777.0,0.7,2531.0,2.2,571.0,0.5,3991.0,3.5,1570.0,1.4,983.0,0.9,330.0,0.3
20047,2750.0,2750.0,2211.0,80.4,539.0,19.6,173.0,6.3,497.0,18.1,165.0,6.0,31.0,1.1,8.0,0.3,11.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
20049,2430.0,2430.0,2341.0,96.3,89.0,3.7,32.0,1.3,66.0,2.7,29.0,1.2,13.0,0.5,0.0,0.0,7.0,0.3,3.0,0.1,3.0,0.1,0.0,0.0
20051,27045.0,27045.0,25420.0,94.0,1625.0,6.0,571.0,2.1,750.0,2.8,211.0,0.8,387.0,1.4,132.0,0.5,390.0,1.4,190.0,0.7,98.0,0.4,38.0,0.1
20053,5954.0,5954.0,5801.0,97.4,153.0,2.6,44.0,0.7,93.0,1.6,44.0,0.7,29.0,0.5,0.0,0.0,18.0,0.3,0.0,0.0,13.0,0.2,0.0,0.0
20055,33640.0,33640.0,18640.0,55.4,15000.0,44.6,6682.0,19.9,12934.0,38.4,5077.0,15.1,498.0,1.5,219.0,0.7,1184.0,3.5,1038.0,3.1,384.0,1.1,348.0,1.0
20057,31223.0,31223.0,15229.0,48.8,15994.0,51.2,6945.0,22.2,15141.0,48.5,6542.0,21.0,225.0,0.7,22.0,0.1,492.0,1.6,286.0,0.9,136.0,0.4,95.0,0.3
20059,24056.0,24056.0,23593.0,98.1,463.0,1.9,200.0,0.8,322.0,1.3,170.0,0.7,102.0,0.4,29.0,0.1,4.0,0.0,1.0,0.0,35.0,0.1,0.0,0.0
20061,30633.0,30633.0,25810.0,84.3,4823.0,15.7,1339.0,4.4,2889.0,9.4,842.0,2.7,558.0,1.8,57.0,0.2,991.0,3.2,386.0,1.3,385.0,1.3,54.0,0.2
20063,2478.0,2478.0,2398.0,96.8,80.0,3.2,24.0,1.0,50.0,2.0,13.0,0.5,5.0,0.2,0.0,0.0,25.0,1.0,11.0,0.4,0.0,0.0,0.0,0.0
20065,2421.0,2421.0,2382.0,98.4,39.0,1.6,21.0,0.9,6.0,0.2,0.0,0.0,12.0,0.5,0.0,0.0,21.0,0.9,21.0,0.9,0.0,0.0,0.0,0.0
20067,6993.0,6993.0,4309.0,61.6,2684.0,38.4,1051.0,15.0,2579.0,36.9,1008.0,14.4,98.0,1.4,40.0,0.6,7.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
20069,5615.0,5615.0,4594.0,81.8,1021.0,18.2,366.0,6.5,754.0,13.4,298.0,5.3,266.0,4.7,68.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20071,1129.0,1129.0,905.0,80.2,224.0,19.8,59.0,5.2,224.0,19.8,59.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20073,5861.0,5861.0,5766.0,98.4,95.0,1.6,10.0,0.2,69.0,1.2,0.0,0.0,18.0,0.3,5.0,0.1,8.0,0.1,5.0,0.1,0.0,0.0,0.0,0.0
20075,2403.0,2403.0,1643.0,68.4,760.0,31.6,410.0,17.1,732.0,30.5,404.0,16.8,22.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,6.0,0.2
20077,5309.0,5309.0,4987.0,93.9,322.0,6.1,77.0,1.5,284.0,5.3,71.0,1.3,38.0,0.7,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20079,32380.0,32380.0,30175.0,93.2,2205.0,6.8,908.0,2.8,1655.0,5.1,739.0,2.3,297.0,0.9,8.0,0.0,195.0,0.6,149.0,0.5,58.0,0.2,12.0,0.0
20081,3765.0,3765.0,2264.0,60.1,1501.0,39.9,634.0,16.8,947.0,25.2,376.0,10.0,546.0,14.5,254.0,6.7,4.0,0.1,4.0,0.1,4.0,0.1,0.0,0.0
20083,1718.0,1718.0,1569.0,91.3,149.0,8.7,66.0,3.8,101.0,5.9,58.0,3.4,21.0,1.2,0.0,0.0,27.0,1.6,8.0,0.5,0.0,0.0,0.0,0.0
20085,12473.0,12473.0,12068.0,96.8,405.0,3.2,128.0,1.0,140.0,1.1,90.0,0.7,88.0,0.7,2.0,0.0,44.0,0.4,35.0,0.3,133.0,1.1,1.0,0.0
20087,17887.0,17887.0,17631.0,98.6,256.0,1.4,52.0,0.3,120.0,0.7,43.0,0.2,116.0,0.6,0.0,0.0,13.0,0.1,2.0,0.0,7.0,0.0,7.0,0.0
