countyFIPS,Estimate!!MARITAL STATUS!!Males 15 years and over,Percent Estimate!!MARITAL STATUS!!Males 15 years and over,Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Estimate!!MARITAL STATUS!!Females 15 years and over,Percent Estimate!!MARITAL STATUS!!Females 15 years and over,Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
8025,3223.0,3223.0,1602.0,49.7,1063.0,33.0,138.0,4.3,59.0,1.8,361.0,11.2,1806.0,1806.0,702.0,38.9,586.0,32.4,27.0,1.5,186.0,10.3,305.0,16.9
8027,1978.0,1978.0,292.0,14.8,1335.0,67.5,14.0,0.7,104.0,5.3,233.0,11.8,2012.0,2012.0,260.0,12.9,1386.0,68.9,14.0,0.7,114.0,5.7,238.0,11.8
8029,12693.0,12693.0,3006.0,23.7,6825.0,53.8,195.0,1.5,631.0,5.0,2036.0,16.0,12633.0,12633.0,2089.0,16.5,7182.0,56.9,110.0,0.9,1390.0,11.0,1862.0,14.7
8031,285899.0,285899.0,132137.0,46.2,113233.0,39.6,4379.0,1.5,5408.0,1.9,30742.0,10.8,286905.0,286905.0,111064.0,38.7,111634.0,38.9,6461.0,2.3,17463.0,6.1,40283.0,14.0
8033,784.0,784.0,192.0,24.5,453.0,57.8,15.0,1.9,42.0,5.4,82.0,10.5,715.0,715.0,85.0,11.9,461.0,64.5,18.0,2.5,56.0,7.8,95.0,13.3
8035,126221.0,126221.0,32402.0,25.7,82423.0,65.3,728.0,0.6,1595.0,1.3,9073.0,7.2,129461.0,129461.0,27665.0,21.4,81439.0,62.9,840.0,0.6,5777.0,4.5,13740.0,10.6
8037,23515.0,23515.0,9167.0,39.0,11302.0,48.1,276.0,1.2,138.0,0.6,2632.0,11.2,20707.0,20707.0,6386.0,30.8,11091.0,53.6,331.0,1.6,544.0,2.6,2355.0,11.4
8039,10453.0,10453.0,2612.0,25.0,6678.0,63.9,38.0,0.4,145.0,1.4,980.0,9.4,10378.0,10378.0,2124.0,20.5,6247.0,60.2,164.0,1.6,593.0,5.7,1250.0,12.0
8041,275563.0,275563.0,93855.0,34.1,144822.0,52.6,3813.0,1.4,5743.0,2.1,27330.0,9.9,271690.0,271690.0,68710.0,25.3,143538.0,52.8,5385.0,2.0,16407.0,6.0,37650.0,13.9
8043,24161.0,24161.0,7360.0,30.5,11631.0,48.1,928.0,3.8,814.0,3.4,3428.0,14.2,16624.0,16624.0,2619.0,15.8,9551.0,57.5,194.0,1.2,1660.0,10.0,2600.0,15.6
8045,23336.0,23336.0,6542.0,28.0,13949.0,59.8,185.0,0.8,415.0,1.8,2245.0,9.6,22551.0,22551.0,5138.0,22.8,12895.0,57.2,313.0,1.4,1508.0,6.7,2697.0,12.0
8047,2698.0,2698.0,671.0,24.9,1499.0,55.6,17.0,0.6,61.0,2.3,450.0,16.7,2454.0,2454.0,482.0,19.6,1564.0,63.7,46.0,1.9,105.0,4.3,257.0,10.5
8049,7024.0,7024.0,2395.0,34.1,3371.0,48.0,51.0,0.7,244.0,3.5,963.0,13.7,5902.0,5902.0,1434.0,24.3,3262.0,55.3,29.0,0.5,450.0,7.6,727.0,12.3
8051,7713.0,7713.0,3739.0,48.5,2940.0,38.1,80.0,1.0,173.0,2.2,781.0,10.1,6435.0,6435.0,2328.0,36.2,3032.0,47.1,85.0,1.3,243.0,3.8,747.0,11.6
8053,362.0,362.0,56.0,15.5,251.0,69.3,2.0,0.6,21.0,5.8,32.0,8.8,415.0,415.0,33.0,8.0,312.0,75.2,0.0,0.0,27.0,6.5,43.0,10.4
8055,2796.0,2796.0,618.0,22.1,1595.0,57.0,0.0,0.0,119.0,4.3,464.0,16.6,2850.0,2850.0,485.0,17.0,1622.0,56.9,53.0,1.9,362.0,12.7,328.0,11.5
8057,531.0,531.0,94.0,17.7,366.0,68.9,1.0,0.2,0.0,0.0,70.0,13.2,543.0,543.0,84.0,15.5,343.0,63.2,0.0,0.0,64.0,11.8,52.0,9.6
8059,235151.0,235151.0,76319.0,32.5,125179.0,53.2,2137.0,0.9,5466.0,2.3,26050.0,11.1,240067.0,240067.0,61052.0,25.4,124696.0,51.9,3462.0,1.4,17451.0,7.3,33406.0,13.9
8061,528.0,528.0,148.0,28.0,302.0,57.2,0.0,0.0,35.0,6.6,43.0,8.1,572.0,572.0,112.0,19.6,295.0,51.6,3.0,0.5,97.0,17.0,65.0,11.4
8063,3332.0,3332.0,753.0,22.6,2067.0,62.0,87.0,2.6,102.0,3.1,323.0,9.7,2815.0,2815.0,530.0,18.8,1692.0,60.1,24.0,0.9,294.0,10.4,275.0,9.8
8065,3595.0,3595.0,1137.0,31.6,1719.0,47.8,59.0,1.6,15.0,0.4,665.0,18.5,2990.0,2990.0,823.0,27.5,1660.0,55.5,35.0,1.2,147.0,4.9,325.0,10.9
8067,23272.0,23272.0,7818.0,33.6,11906.0,51.2,257.0,1.1,593.0,2.5,2698.0,11.6,22995.0,22995.0,6340.0,27.6,12147.0,52.8,123.0,0.5,1670.0,7.3,2715.0,11.8
8069,139901.0,139901.0,53467.0,38.2,69968.0,50.0,1219.0,0.9,2437.0,1.7,12810.0,9.2,141891.0,141891.0,44135.0,31.1,71130.0,50.1,1487.0,1.0,8806.0,6.2,16333.0,11.5
8071,6365.0,6365.0,1889.0,29.7,3440.0,54.0,59.0,0.9,155.0,2.4,822.0,12.9,5720.0,5720.0,1208.0,21.1,3078.0,53.8,126.0,2.2,651.0,11.4,657.0,11.5
8073,2976.0,2976.0,1419.0,47.7,1125.0,37.8,81.0,2.7,67.0,2.3,284.0,9.5,1644.0,1644.0,175.0,10.6,972.0,59.1,31.0,1.9,216.0,13.1,250.0,15.2
8075,9828.0,9828.0,3589.0,36.5,4706.0,47.9,222.0,2.3,153.0,1.6,1158.0,11.8,7985.0,7985.0,1941.0,24.3,3814.0,47.8,98.0,1.2,992.0,12.4,1140.0,14.3
8077,59893.0,59893.0,18608.0,31.1,30993.0,51.7,820.0,1.4,1891.0,3.2,7581.0,12.7,62572.0,62572.0,14752.0,23.6,29868.0,47.7,1120.0,1.8,6400.0,10.2,10432.0,16.7
8079,367.0,367.0,76.0,20.7,245.0,66.8,8.0,2.2,5.0,1.4,33.0,9.0,390.0,390.0,72.0,18.5,245.0,62.8,0.0,0.0,39.0,10.0,34.0,8.7
8081,5123.0,5123.0,1422.0,27.8,2884.0,56.3,47.0,0.9,175.0,3.4,595.0,11.6,5191.0,5191.0,948.0,18.3,2882.0,55.5,153.0,2.9,546.0,10.5,662.0,12.8
8083,10305.0,10305.0,2959.0,28.7,5472.0,53.1,53.0,0.5,377.0,3.7,1444.0,14.0,10805.0,10805.0,2426.0,22.5,5733.0,53.1,200.0,1.9,916.0,8.5,1530.0,14.2
8085,16530.0,16530.0,3578.0,21.6,10320.0,62.4,64.0,0.4,711.0,4.3,1857.0,11.2,17272.0,17272.0,3109.0,18.0,9743.0,56.4,374.0,2.2,1699.0,9.8,2347.0,13.6
8087,10973.0,10973.0,2968.0,27.0,6174.0,56.3,304.0,2.8,220.0,2.0,1307.0,11.9,11087.0,11087.0,2258.0,20.4,6150.0,55.5,204.0,1.8,1036.0,9.3,1439.0,13.0
8089,7089.0,7089.0,2183.0,30.8,3530.0,49.8,158.0,2.2,338.0,4.8,880.0,12.4,7695.0,7695.0,2056.0,26.7,3587.0,46.6,133.0,1.7,929.0,12.1,990.0,12.9
8091,2046.0,2046.0,512.0,25.0,1195.0,58.4,25.0,1.2,63.0,3.1,251.0,12.3,2101.0,2101.0,358.0,17.0,1244.0,59.2,40.0,1.9,142.0,6.8,317.0,15.1
8093,7853.0,7853.0,1967.0,25.0,4333.0,55.2,52.0,0.7,274.0,3.5,1227.0,15.6,7039.0,7039.0,1114.0,15.8,4581.0,65.1,35.0,0.5,280.0,4.0,1029.0,14.6
