countyFIPS,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability
48159,10584.0,10584.0,1912.0,18.1,2603.0,2603.0,91.0,3.5,5814.0,5814.0,824.0,14.2,2167.0,2167.0,997.0,46.0
48161,18047.0,18047.0,3501.0,19.4,4534.0,4534.0,180.0,4.0,9960.0,9960.0,1647.0,16.5,3553.0,3553.0,1674.0,47.1
48163,15733.0,15733.0,2439.0,15.5,4181.0,4181.0,122.0,2.9,9241.0,9241.0,1318.0,14.3,2311.0,2311.0,999.0,43.2
48165,20212.0,20212.0,2269.0,11.2,7284.0,7284.0,224.0,3.1,11240.0,11240.0,1085.0,9.7,1688.0,1688.0,960.0,56.9
48167,321952.0,321952.0,43790.0,13.6,80203.0,80203.0,3765.0,4.7,198673.0,198673.0,22504.0,11.3,43076.0,43076.0,17521.0,40.7
48169,4405.0,4405.0,643.0,14.6,996.0,996.0,0.0,0.0,2654.0,2654.0,336.0,12.7,755.0,755.0,307.0,40.7
48171,25851.0,25851.0,3437.0,13.3,5206.0,5206.0,162.0,3.1,13295.0,13295.0,1062.0,8.0,7350.0,7350.0,2213.0,30.1
48173,1430.0,1430.0,76.0,5.3,338.0,338.0,0.0,0.0,919.0,919.0,16.0,1.7,173.0,173.0,60.0,34.7
48175,7428.0,7428.0,1265.0,17.0,1608.0,1608.0,42.0,2.6,4244.0,4244.0,523.0,12.3,1576.0,1576.0,700.0,44.4
48177,20384.0,20384.0,3644.0,17.9,5588.0,5588.0,661.0,11.8,11594.0,11594.0,1688.0,14.6,3202.0,3202.0,1295.0,40.4
48179,21117.0,21117.0,3746.0,17.7,5817.0,5817.0,294.0,5.1,11932.0,11932.0,2002.0,16.8,3368.0,3368.0,1450.0,43.1
48181,127174.0,127174.0,21177.0,16.7,30576.0,30576.0,1456.0,4.8,75027.0,75027.0,11142.0,14.9,21571.0,21571.0,8579.0,39.8
48183,121339.0,121339.0,17811.0,14.7,31956.0,31956.0,2123.0,6.6,72119.0,72119.0,8466.0,11.7,17264.0,17264.0,7222.0,41.8
48185,24066.0,24066.0,3345.0,13.9,6220.0,6220.0,95.0,1.5,13653.0,13653.0,1288.0,9.4,4193.0,4193.0,1962.0,46.8
48187,152940.0,152940.0,18879.0,12.3,39841.0,39841.0,1469.0,3.7,92900.0,92900.0,9632.0,10.4,20199.0,20199.0,7778.0,38.5
48189,32366.0,32366.0,3825.0,11.8,9346.0,9346.0,248.0,2.7,18756.0,18756.0,1687.0,9.0,4264.0,4264.0,1890.0,44.3
48191,3016.0,3016.0,613.0,20.3,714.0,714.0,91.0,12.7,1633.0,1633.0,240.0,14.7,669.0,669.0,282.0,42.2
48193,8044.0,8044.0,1803.0,22.4,1703.0,1703.0,103.0,6.0,4445.0,4445.0,931.0,20.9,1896.0,1896.0,769.0,40.6
48195,5463.0,5463.0,778.0,14.2,1633.0,1633.0,37.0,2.3,3028.0,3028.0,288.0,9.5,802.0,802.0,453.0,56.5
48197,3940.0,3940.0,882.0,22.4,915.0,915.0,49.0,5.4,2226.0,2226.0,545.0,24.5,799.0,799.0,288.0,36.0
48199,55918.0,55918.0,8387.0,15.0,13988.0,13988.0,539.0,3.9,33106.0,33106.0,4421.0,13.4,8824.0,8824.0,3427.0,38.8
48201,4581010.0,4581010.0,419247.0,9.2,1239603.0,1239603.0,40556.0,3.3,2895278.0,2895278.0,222815.0,7.7,446129.0,446129.0,155876.0,34.9
48203,65875.0,65875.0,7667.0,11.6,16921.0,16921.0,651.0,3.8,38624.0,38624.0,3634.0,9.4,10330.0,10330.0,3382.0,32.7
48205,4220.0,4220.0,545.0,12.9,1250.0,1250.0,59.0,4.7,2199.0,2199.0,180.0,8.2,771.0,771.0,306.0,39.7
48207,5241.0,5241.0,1262.0,24.1,1118.0,1118.0,104.0,9.3,2915.0,2915.0,623.0,21.4,1208.0,1208.0,535.0,44.3
48209,202381.0,202381.0,18173.0,9.0,47274.0,47274.0,2065.0,4.4,134129.0,134129.0,9515.0,7.1,20978.0,20978.0,6593.0,31.4
48211,4018.0,4018.0,509.0,12.7,1302.0,1302.0,30.0,2.3,2202.0,2202.0,331.0,15.0,514.0,514.0,148.0,28.8
48213,79500.0,79500.0,13439.0,16.9,17484.0,17484.0,860.0,4.9,45113.0,45113.0,6183.0,13.7,16903.0,16903.0,6396.0,37.8
48215,841221.0,841221.0,110732.0,13.2,282304.0,282304.0,15139.0,5.4,470431.0,470431.0,51189.0,10.9,88486.0,88486.0,44404.0,50.2
48217,34754.0,34754.0,6250.0,18.0,8259.0,8259.0,443.0,5.4,19628.0,19628.0,2908.0,14.8,6867.0,6867.0,2899.0,42.2
48219,22950.0,22950.0,3524.0,15.4,6091.0,6091.0,267.0,4.4,13785.0,13785.0,1834.0,13.3,3074.0,3074.0,1423.0,46.3
48221,56208.0,56208.0,7005.0,12.5,11933.0,11933.0,421.0,3.5,30797.0,30797.0,2665.0,8.7,13478.0,13478.0,3919.0,29.1
48223,35802.0,35802.0,6100.0,17.0,9039.0,9039.0,370.0,4.1,20572.0,20572.0,3063.0,14.9,6191.0,6191.0,2667.0,43.1
48225,19828.0,19828.0,3582.0,18.1,4415.0,4415.0,336.0,7.6,10918.0,10918.0,1318.0,12.1,4495.0,4495.0,1928.0,42.9
48227,31813.0,31813.0,5221.0,16.4,7979.0,7979.0,368.0,4.6,19615.0,19615.0,3047.0,15.5,4219.0,4219.0,1806.0,42.8
48229,3377.0,3377.0,918.0,27.2,980.0,980.0,137.0,14.0,1758.0,1758.0,452.0,25.7,639.0,639.0,329.0,51.5
48231,91346.0,91346.0,14393.0,15.8,22107.0,22107.0,844.0,3.8,55116.0,55116.0,7601.0,13.8,14123.0,14123.0,5948.0,42.1
48233,21464.0,21464.0,3958.0,18.4,5597.0,5597.0,208.0,3.7,12512.0,12512.0,2113.0,16.9,3355.0,3355.0,1637.0,48.8
48235,1508.0,1508.0,183.0,12.1,356.0,356.0,0.0,0.0,863.0,863.0,77.0,8.9,289.0,289.0,106.0,36.7
48237,7684.0,7684.0,1274.0,16.6,1866.0,1866.0,76.0,4.1,4354.0,4354.0,658.0,15.1,1464.0,1464.0,540.0,36.9
48239,14591.0,14591.0,2663.0,18.3,3796.0,3796.0,159.0,4.2,8452.0,8452.0,1398.0,16.5,2343.0,2343.0,1106.0,47.2
48241,34587.0,34587.0,6297.0,18.2,8592.0,8592.0,232.0,2.7,19510.0,19510.0,2866.0,14.7,6485.0,6485.0,3199.0,49.3
48243,2172.0,2172.0,339.0,15.6,373.0,373.0,22.0,5.9,1093.0,1093.0,135.0,12.4,706.0,706.0,182.0,25.8
48245,241135.0,241135.0,33976.0,14.1,60803.0,60803.0,2814.0,4.6,146285.0,146285.0,17077.0,11.7,34047.0,34047.0,14085.0,41.4
48247,5253.0,5253.0,1368.0,26.0,1659.0,1659.0,267.0,16.1,2662.0,2662.0,500.0,18.8,932.0,932.0,601.0,64.5
48249,40799.0,40799.0,6266.0,15.4,11591.0,11591.0,357.0,3.1,23472.0,23472.0,2943.0,12.5,5736.0,5736.0,2966.0,51.7
48251,161010.0,161010.0,16960.0,10.5,42718.0,42718.0,1158.0,2.7,96627.0,96627.0,8432.0,8.7,21665.0,21665.0,7370.0,34.0
48253,12690.0,12690.0,2810.0,22.1,3487.0,3487.0,159.0,4.6,6412.0,6412.0,1315.0,20.5,2791.0,2791.0,1336.0,47.9
48255,12806.0,12806.0,1910.0,14.9,3258.0,3258.0,140.0,4.3,7565.0,7565.0,833.0,11.0,1983.0,1983.0,937.0,47.3
48257,117811.0,117811.0,14514.0,12.3,32919.0,32919.0,1460.0,4.4,71371.0,71371.0,8059.0,11.3,13521.0,13521.0,4995.0,36.9
48259,41551.0,41551.0,5596.0,13.5,9846.0,9846.0,356.0,3.6,24113.0,24113.0,2436.0,10.1,7592.0,7592.0,2804.0,36.9
48261,595.0,595.0,140.0,23.5,167.0,167.0,5.0,3.0,292.0,292.0,36.0,12.3,136.0,136.0,99.0,72.8
48263,707.0,707.0,219.0,31.0,157.0,157.0,0.0,0.0,351.0,351.0,93.0,26.5,199.0,199.0,126.0,63.3
48265,50494.0,50494.0,9570.0,19.0,9858.0,9858.0,546.0,5.5,27222.0,27222.0,4237.0,15.6,13414.0,13414.0,4787.0,35.7
48267,4356.0,4356.0,964.0,22.1,889.0,889.0,96.0,10.8,2220.0,2220.0,347.0,15.6,1247.0,1247.0,521.0,41.8
48269,228.0,228.0,28.0,12.3,61.0,61.0,0.0,0.0,134.0,134.0,12.0,9.0,33.0,33.0,16.0,48.5
48271,3419.0,3419.0,752.0,22.0,655.0,655.0,18.0,2.7,2014.0,2014.0,390.0,19.4,750.0,750.0,344.0,45.9
48273,30628.0,30628.0,4580.0,15.0,7720.0,7720.0,607.0,7.9,19065.0,19065.0,2255.0,11.8,3843.0,3843.0,1718.0,44.7
48275,3590.0,3590.0,777.0,21.6,1021.0,1021.0,134.0,13.1,1959.0,1959.0,329.0,16.8,610.0,610.0,314.0,51.5
48277,48942.0,48942.0,8901.0,18.2,11786.0,11786.0,1100.0,9.3,28272.0,28272.0,3935.0,13.9,8884.0,8884.0,3866.0,43.5
48279,13062.0,13062.0,2047.0,15.7,3722.0,3722.0,62.0,1.7,7328.0,7328.0,1048.0,14.3,2012.0,2012.0,937.0,46.6
48281,20242.0,20242.0,3808.0,18.8,4719.0,4719.0,315.0,6.7,11915.0,11915.0,1969.0,16.5,3608.0,3608.0,1524.0,42.2
48283,6471.0,6471.0,1163.0,18.0,1621.0,1621.0,55.0,3.4,3816.0,3816.0,591.0,15.5,1034.0,1034.0,517.0,50.0
48285,19506.0,19506.0,3390.0,17.4,4720.0,4720.0,458.0,9.7,10566.0,10566.0,1236.0,11.7,4220.0,4220.0,1696.0,40.2
48287,16491.0,16491.0,2265.0,13.7,3603.0,3603.0,103.0,2.9,9934.0,9934.0,964.0,9.7,2954.0,2954.0,1198.0,40.6
48289,17003.0,17003.0,3038.0,17.9,3903.0,3903.0,230.0,5.9,9075.0,9075.0,1435.0,15.8,4025.0,4025.0,1373.0,34.1
48291,74715.0,74715.0,12894.0,17.3,21027.0,21027.0,836.0,4.0,43387.0,43387.0,6639.0,15.3,10301.0,10301.0,5419.0,52.6
48293,22659.0,22659.0,3800.0,16.8,5287.0,5287.0,237.0,4.5,13415.0,13415.0,1855.0,13.8,3957.0,3957.0,1708.0,43.2
48295,3424.0,3424.0,496.0,14.5,929.0,929.0,58.0,6.2,2000.0,2000.0,234.0,11.7,495.0,495.0,204.0,41.2
48297,10652.0,10652.0,2023.0,19.0,2432.0,2432.0,89.0,3.7,5931.0,5931.0,946.0,16.0,2289.0,2289.0,988.0,43.2
48299,20429.0,20429.0,5134.0,25.1,3020.0,3020.0,192.0,6.4,10129.0,10129.0,2087.0,20.6,7280.0,7280.0,2855.0,39.2
48301,102.0,102.0,21.0,20.6,24.0,24.0,0.0,0.0,53.0,53.0,11.0,20.8,25.0,25.0,10.0,40.0
48303,297274.0,297274.0,41504.0,14.0,72331.0,72331.0,4164.0,5.8,189883.0,189883.0,22396.0,11.8,35060.0,35060.0,14944.0,42.6
48305,5766.0,5766.0,1230.0,21.3,1542.0,1542.0,107.0,6.9,3246.0,3246.0,633.0,19.5,978.0,978.0,490.0,50.1
48307,7960.0,7960.0,1586.0,19.9,1863.0,1863.0,186.0,10.0,4391.0,4391.0,714.0,16.3,1706.0,1706.0,686.0,40.2
48309,244239.0,244239.0,32826.0,13.4,61373.0,61373.0,2537.0,4.1,149809.0,149809.0,16721.0,11.2,33057.0,33057.0,13568.0,41.0
48311,662.0,662.0,137.0,20.7,174.0,174.0,0.0,0.0,351.0,351.0,68.0,19.4,137.0,137.0,69.0,50.4
48313,10531.0,10531.0,1659.0,15.8,3025.0,3025.0,99.0,3.3,5579.0,5579.0,791.0,14.2,1927.0,1927.0,769.0,39.9
48315,9954.0,9954.0,2176.0,21.9,1847.0,1847.0,111.0,6.0,5638.0,5638.0,930.0,16.5,2469.0,2469.0,1135.0,46.0
48317,5543.0,5543.0,548.0,9.9,1754.0,1754.0,46.0,2.6,3166.0,3166.0,200.0,6.3,623.0,623.0,302.0,48.5
48319,4150.0,4150.0,686.0,16.5,885.0,885.0,46.0,5.2,2221.0,2221.0,259.0,11.7,1044.0,1044.0,381.0,36.5
48321,36342.0,36342.0,6092.0,16.8,9525.0,9525.0,452.0,4.7,21123.0,21123.0,2900.0,13.7,5694.0,5694.0,2740.0,48.1
48323,57698.0,57698.0,8873.0,15.4,18407.0,18407.0,564.0,3.1,32756.0,32756.0,4680.0,14.3,6535.0,6535.0,3629.0,55.5
48325,46905.0,46905.0,7656.0,16.3,11519.0,11519.0,498.0,4.3,27712.0,27712.0,3649.0,13.2,7674.0,7674.0,3509.0,45.7
48327,2074.0,2074.0,466.0,22.5,304.0,304.0,11.0,3.6,1235.0,1235.0,208.0,16.8,535.0,535.0,247.0,46.2
48329,162946.0,162946.0,15308.0,9.4,46219.0,46219.0,1111.0,2.4,100334.0,100334.0,7913.0,7.9,16393.0,16393.0,6284.0,38.3
48331,24164.0,24164.0,4393.0,18.2,6005.0,6005.0,276.0,4.6,13581.0,13581.0,2189.0,16.1,4578.0,4578.0,1928.0,42.1
48333,4735.0,4735.0,1138.0,24.0,1040.0,1040.0,84.0,8.1,2371.0,2371.0,492.0,20.8,1324.0,1324.0,562.0,42.4
48335,6308.0,6308.0,1018.0,16.1,1649.0,1649.0,99.0,6.0,3475.0,3475.0,366.0,10.5,1184.0,1184.0,553.0,46.7
48337,19113.0,19113.0,3827.0,20.0,4442.0,4442.0,148.0,3.3,10628.0,10628.0,1748.0,16.4,4043.0,4043.0,1931.0,47.8
48339,551489.0,551489.0,55777.0,10.1,147640.0,147640.0,5600.0,3.8,335491.0,335491.0,27238.0,8.1,68358.0,68358.0,22939.0,33.6
48341,21627.0,21627.0,2223.0,10.3,6916.0,6916.0,252.0,3.6,12545.0,12545.0,944.0,7.5,2166.0,2166.0,1027.0,47.4
48343,12272.0,12272.0,2370.0,19.3,2841.0,2841.0,92.0,3.2,6895.0,6895.0,1107.0,16.1,2536.0,2536.0,1171.0,46.2
48345,1156.0,1156.0,223.0,19.3,310.0,310.0,5.0,1.6,508.0,508.0,75.0,14.8,338.0,338.0,143.0,42.3
48347,64791.0,64791.0,10924.0,16.9,15323.0,15323.0,1027.0,6.7,40868.0,40868.0,6156.0,15.1,8600.0,8600.0,3741.0,43.5
48349,47811.0,47811.0,8095.0,16.9,12638.0,12638.0,691.0,5.5,27472.0,27472.0,4009.0,14.6,7701.0,7701.0,3395.0,44.1
48351,13870.0,13870.0,3035.0,21.9,2879.0,2879.0,173.0,6.0,8274.0,8274.0,1524.0,18.4,2717.0,2717.0,1338.0,49.2
48353,14785.0,14785.0,2765.0,18.7,3892.0,3892.0,190.0,4.9,8371.0,8371.0,1415.0,16.9,2522.0,2522.0,1160.0,46.0
48355,355767.0,355767.0,48107.0,13.5,89852.0,89852.0,3723.0,4.1,217700.0,217700.0,24751.0,11.4,48215.0,48215.0,19633.0,40.7
48357,10285.0,10285.0,1066.0,10.4,3271.0,3271.0,159.0,4.9,6015.0,6015.0,498.0,8.3,999.0,999.0,409.0,40.9
48359,1520.0,1520.0,200.0,13.2,270.0,270.0,1.0,0.4,956.0,956.0,80.0,8.4,294.0,294.0,119.0,40.5
48361,83301.0,83301.0,14070.0,16.9,20846.0,20846.0,1288.0,6.2,49892.0,49892.0,7188.0,14.4,12563.0,12563.0,5594.0,44.5
48363,28074.0,28074.0,5135.0,18.3,6682.0,6682.0,364.0,5.4,16102.0,16102.0,2540.0,15.8,5290.0,5290.0,2231.0,42.2
48365,23205.0,23205.0,3936.0,17.0,5574.0,5574.0,654.0,11.7,13529.0,13529.0,1754.0,13.0,4102.0,4102.0,1528.0,37.3
48367,128417.0,128417.0,16182.0,12.6,32163.0,32163.0,1533.0,4.8,77156.0,77156.0,7909.0,10.3,19098.0,19098.0,6740.0,35.3
48369,9772.0,9772.0,1329.0,13.6,2878.0,2878.0,76.0,2.6,5664.0,5664.0,651.0,11.5,1230.0,1230.0,602.0,48.9
48371,13694.0,13694.0,1600.0,11.7,3861.0,3861.0,126.0,3.3,7904.0,7904.0,694.0,8.8,1929.0,1929.0,780.0,40.4
48373,44229.0,44229.0,9455.0,21.4,9797.0,9797.0,897.0,9.2,25953.0,25953.0,4919.0,19.0,8479.0,8479.0,3639.0,42.9
48375,114083.0,114083.0,13087.0,11.5,33362.0,33362.0,780.0,2.3,67172.0,67172.0,7075.0,10.5,13549.0,13549.0,5232.0,38.6
48377,7123.0,7123.0,1527.0,21.4,1937.0,1937.0,108.0,5.6,3590.0,3590.0,517.0,14.4,1596.0,1596.0,902.0,56.5
48379,11410.0,11410.0,2095.0,18.4,2303.0,2303.0,82.0,3.6,6321.0,6321.0,900.0,14.2,2786.0,2786.0,1113.0,39.9
48381,131586.0,131586.0,15194.0,11.5,31771.0,31771.0,1084.0,3.4,81055.0,81055.0,7149.0,8.8,18760.0,18760.0,6961.0,37.1
48383,3716.0,3716.0,350.0,9.4,1112.0,1112.0,4.0,0.4,2287.0,2287.0,135.0,5.9,317.0,317.0,211.0,66.6
48385,3295.0,3295.0,840.0,25.5,672.0,672.0,59.0,8.8,1559.0,1559.0,250.0,16.0,1064.0,1064.0,531.0,49.9
48387,12077.0,12077.0,2194.0,18.2,2463.0,2463.0,148.0,6.0,6869.0,6869.0,1055.0,15.4,2745.0,2745.0,991.0,36.1
48389,12925.0,12925.0,1376.0,10.6,3364.0,3364.0,39.0,1.2,7815.0,7815.0,597.0,7.6,1746.0,1746.0,740.0,42.4
48391,7070.0,7070.0,1630.0,23.1,1699.0,1699.0,116.0,6.8,3914.0,3914.0,746.0,19.1,1457.0,1457.0,768.0,52.7
48393,885.0,885.0,124.0,14.0,277.0,277.0,0.0,0.0,408.0,408.0,48.0,11.8,200.0,200.0,76.0,38.0
48395,16698.0,16698.0,2348.0,14.1,4063.0,4063.0,112.0,2.8,9513.0,9513.0,1258.0,13.2,3122.0,3122.0,978.0,31.3
48397,92892.0,92892.0,7958.0,8.6,25707.0,25707.0,765.0,3.0,56451.0,56451.0,3994.0,7.1,10734.0,10734.0,3199.0,29.8
48399,10093.0,10093.0,1441.0,14.3,2485.0,2485.0,97.0,3.9,5602.0,5602.0,584.0,10.4,2006.0,2006.0,760.0,37.9
48401,48744.0,48744.0,7875.0,16.2,12251.0,12251.0,1087.0,8.9,28332.0,28332.0,3556.0,12.6,8161.0,8161.0,3232.0,39.6
48403,10370.0,10370.0,2700.0,26.0,1964.0,1964.0,26.0,1.3,5322.0,5322.0,1293.0,24.3,3084.0,3084.0,1381.0,44.8
48405,8094.0,8094.0,2124.0,26.2,1668.0,1668.0,177.0,10.6,4448.0,4448.0,1022.0,23.0,1978.0,1978.0,925.0,46.8
48407,27678.0,27678.0,6039.0,21.8,6122.0,6122.0,263.0,4.3,15492.0,15492.0,3133.0,20.2,6064.0,6064.0,2643.0,43.6
48409,66274.0,66274.0,9923.0,15.0,18175.0,18175.0,789.0,4.3,38747.0,38747.0,4506.0,11.6,9352.0,9352.0,4628.0,49.5
48411,5290.0,5290.0,881.0,16.7,1193.0,1193.0,80.0,6.7,2791.0,2791.0,347.0,12.4,1306.0,1306.0,454.0,34.8
48413,3061.0,3061.0,289.0,9.4,842.0,842.0,0.0,0.0,1734.0,1734.0,144.0,8.3,485.0,485.0,145.0,29.9
48415,15723.0,15723.0,2230.0,14.2,4303.0,4303.0,154.0,3.6,8909.0,8909.0,1073.0,12.0,2511.0,2511.0,1003.0,39.9
48417,3285.0,3285.0,610.0,18.6,779.0,779.0,15.0,1.9,1897.0,1897.0,294.0,15.5,609.0,609.0,301.0,49.4
48419,25304.0,25304.0,4833.0,19.1,6846.0,6846.0,641.0,9.4,14306.0,14306.0,2412.0,16.9,4152.0,4152.0,1780.0,42.9
48421,3026.0,3026.0,480.0,15.9,710.0,710.0,7.0,1.0,1900.0,1900.0,253.0,13.3,416.0,416.0,220.0,52.9
48423,222704.0,222704.0,29973.0,13.5,55550.0,55550.0,2737.0,4.9,132331.0,132331.0,14939.0,11.3,34823.0,34823.0,12297.0,35.3
48425,8557.0,8557.0,1015.0,11.9,1995.0,1995.0,128.0,6.4,5147.0,5147.0,363.0,7.1,1415.0,1415.0,524.0,37.0
48427,63359.0,63359.0,11345.0,17.9,21179.0,21179.0,913.0,4.3,35110.0,35110.0,5633.0,16.0,7070.0,7070.0,4799.0,67.9
48429,8895.0,8895.0,1819.0,20.4,2109.0,2109.0,51.0,2.4,5081.0,5081.0,899.0,17.7,1705.0,1705.0,869.0,51.0
48431,1103.0,1103.0,181.0,16.4,327.0,327.0,0.0,0.0,639.0,639.0,122.0,19.1,137.0,137.0,59.0,43.1
48433,1331.0,1331.0,253.0,19.0,308.0,308.0,0.0,0.0,676.0,676.0,72.0,10.7,347.0,347.0,181.0,52.2
48435,3844.0,3844.0,389.0,10.1,954.0,954.0,40.0,4.2,2237.0,2237.0,146.0,6.5,653.0,653.0,203.0,31.1
48437,6830.0,6830.0,1204.0,17.6,1900.0,1900.0,68.0,3.6,3635.0,3635.0,560.0,15.4,1295.0,1295.0,576.0,44.5
48439,2004359.0,2004359.0,204401.0,10.2,540054.0,540054.0,20137.0,3.7,1253335.0,1253335.0,109817.0,8.8,210970.0,210970.0,74447.0,35.3
48441,130933.0,130933.0,20196.0,15.4,33565.0,33565.0,1620.0,4.8,78974.0,78974.0,10242.0,13.0,18394.0,18394.0,8334.0,45.3
48443,862.0,862.0,129.0,15.0,113.0,113.0,1.0,0.9,476.0,476.0,33.0,6.9,273.0,273.0,95.0,34.8
48445,11528.0,11528.0,2010.0,17.4,3460.0,3460.0,107.0,3.1,6246.0,6246.0,757.0,12.1,1822.0,1822.0,1146.0,62.9
48447,1556.0,1556.0,318.0,20.4,308.0,308.0,3.0,1.0,867.0,867.0,125.0,14.4,381.0,381.0,190.0,49.9
48449,32479.0,32479.0,4548.0,14.0,9534.0,9534.0,582.0,6.1,18667.0,18667.0,2101.0,11.3,4278.0,4278.0,1865.0,43.6
48451,112652.0,112652.0,15703.0,13.9,27790.0,27790.0,1736.0,6.2,67844.0,67844.0,7412.0,10.9,17018.0,17018.0,6555.0,38.5
48453,1195755.0,1195755.0,99853.0,8.4,269052.0,269052.0,10055.0,3.7,818540.0,818540.0,56325.0,6.9,108163.0,108163.0,33473.0,30.9
48455,14434.0,14434.0,4054.0,28.1,2949.0,2949.0,251.0,8.5,7722.0,7722.0,1980.0,25.6,3763.0,3763.0,1823.0,48.4
48457,18777.0,18777.0,4723.0,25.2,4045.0,4045.0,228.0,5.6,10276.0,10276.0,2433.0,23.7,4456.0,4456.0,2062.0,46.3
48459,40221.0,40221.0,6938.0,17.2,9863.0,9863.0,428.0,4.3,23520.0,23520.0,3548.0,15.1,6838.0,6838.0,2962.0,43.3
48461,3577.0,3577.0,307.0,8.6,1056.0,1056.0,10.0,0.9,1998.0,1998.0,116.0,5.8,523.0,523.0,181.0,34.6
48463,26582.0,26582.0,3940.0,14.8,7374.0,7374.0,451.0,6.1,14882.0,14882.0,1704.0,11.5,4326.0,4326.0,1785.0,41.3
48465,46335.0,46335.0,6837.0,14.8,14100.0,14100.0,527.0,3.7,25494.0,25494.0,3226.0,12.7,6741.0,6741.0,3084.0,45.7
48467,53721.0,53721.0,9798.0,18.2,12633.0,12633.0,543.0,4.3,30522.0,30522.0,4918.0,16.1,10566.0,10566.0,4337.0,41.0
48469,90951.0,90951.0,13663.0,15.0,23470.0,23470.0,1690.0,7.2,53784.0,53784.0,6248.0,11.6,13697.0,13697.0,5725.0,41.8
48471,56813.0,56813.0,4894.0,8.6,10709.0,10709.0,282.0,2.6,38246.0,38246.0,2175.0,5.7,7858.0,7858.0,2437.0,31.0
48473,49757.0,49757.0,5428.0,10.9,12186.0,12186.0,263.0,2.2,31930.0,31930.0,2999.0,9.4,5641.0,5641.0,2166.0,38.4
48475,11477.0,11477.0,1381.0,12.0,3177.0,3177.0,62.0,2.0,6745.0,6745.0,765.0,11.3,1555.0,1555.0,554.0,35.6
48477,34144.0,34144.0,5266.0,15.4,7641.0,7641.0,627.0,8.2,19542.0,19542.0,2050.0,10.5,6961.0,6961.0,2589.0,37.2
48479,269779.0,269779.0,31404.0,11.6,91280.0,91280.0,4613.0,5.1,154494.0,154494.0,14926.0,9.7,24005.0,24005.0,11865.0,49.4
48481,41197.0,41197.0,5904.0,14.3,10818.0,10818.0,248.0,2.3,23735.0,23735.0,2767.0,11.7,6644.0,6644.0,2889.0,43.5
48483,5413.0,5413.0,847.0,15.6,1424.0,1424.0,91.0,6.4,3025.0,3025.0,373.0,12.3,964.0,964.0,383.0,39.7
48485,116887.0,116887.0,19531.0,16.7,29655.0,29655.0,1205.0,4.1,69688.0,69688.0,10442.0,15.0,17544.0,17544.0,7884.0,44.9
48487,12720.0,12720.0,2931.0,23.0,2888.0,2888.0,446.0,15.4,7626.0,7626.0,1550.0,20.3,2206.0,2206.0,935.0,42.4
48489,20254.0,20254.0,3353.0,16.6,5302.0,5302.0,355.0,6.7,12098.0,12098.0,1678.0,13.9,2854.0,2854.0,1320.0,46.3
48491,523527.0,523527.0,50999.0,9.7,138670.0,138670.0,4343.0,3.1,324943.0,324943.0,27181.0,8.4,59914.0,59914.0,19475.0,32.5
48493,47533.0,47533.0,5853.0,12.3,11791.0,11791.0,530.0,4.5,28940.0,28940.0,2852.0,9.9,6802.0,6802.0,2471.0,36.3
48495,7703.0,7703.0,874.0,11.3,2361.0,2361.0,50.0,2.1,4453.0,4453.0,376.0,8.4,889.0,889.0,448.0,50.4
48497,63665.0,63665.0,10903.0,17.1,16143.0,16143.0,948.0,5.9,38257.0,38257.0,5878.0,15.4,9265.0,9265.0,4077.0,44.0
